user_id,entry_date,segment,device,region,age_group,month,stage1_date,stage2_date,stage3_date,stage4_date,stage5_date,conversion_date,converted,exit_stage,stage2_reached,stage3_reached,stage4_reached,stage5_reached
U010172,2024-01-20,Email,Desktop,South,55+,2024-01,2024-01-20,,,,,,0,stage1,0,0,0,0
U010173,2024-01-29,Organic,Tablet,South,25-34,2024-01,2024-01-29,2024-01-30,2024-02-02,,,,0,stage3,1,1,0,0
U010175,2024-01-13,Referral,Desktop,East,55+,2024-01,2024-01-13,2024-01-13,2024-01-16,,,,0,stage3,1,1,0,0
U010178,2024-03-09,Referral,Mobile,West,35-44,2024-03,2024-03-09,,,,,,0,stage1,0,0,0,0
U010179,2024-01-10,Organic,Desktop,East,18-24,2024-01,2024-01-10,2024-01-10,2024-01-12,2024-01-12,2024-01-16,,0,stage5,1,1,1,1
U010180,2024-03-19,Organic,Desktop,Central,25-34,2024-03,2024-03-19,2024-03-19,,,,,0,stage2,1,0,0,0
U010181,2024-03-24,Organic,Mobile,East,25-34,2024-03,2024-03-24,,,,,,0,stage1,0,0,0,0
U010182,2024-03-16,Referral,Desktop,North,25-34,2024-03,2024-03-16,2024-03-17,,,,,0,stage2,1,0,0,0
U010183,2024-01-28,Social,Desktop,East,35-44,2024-01,2024-01-28,2024-01-29,,,,,0,stage2,1,0,0,0
U010184,2024-03-24,Paid_Search,Mobile,Central,45-54,2024-03,2024-03-24,2024-03-24,,,,,0,stage2,1,0,0,0
U010185,2024-01-28,Organic,Mobile,Central,25-34,2024-01,2024-01-28,,,,,,0,stage1,0,0,0,0
U010186,2024-02-25,Organic,Desktop,Central,35-44,2024-02,2024-02-25,2024-02-27,,,,,0,stage2,1,0,0,0
U010187,2024-02-14,Paid_Search,Mobile,West,25-34,2024-02,2024-02-14,,,,,,0,stage1,0,0,0,0
U010190,2024-01-25,Paid_Search,Mobile,South,25-34,2024-01,2024-01-25,,,,,,0,stage1,0,0,0,0
U010191,2024-03-01,Paid_Search,Mobile,North,25-34,2024-03,2024-03-01,2024-03-02,,,,,0,stage2,1,0,0,0
U010193,2024-03-22,Referral,Desktop,North,25-34,2024-03,2024-03-22,2024-03-22,,,,,0,stage2,1,0,0,0
U010194,2024-01-05,Paid_Search,Desktop,North,25-34,2024-01,2024-01-05,,,,,,0,stage1,0,0,0,0
U010196,2024-02-08,Email,Mobile,North,35-44,2024-02,2024-02-08,2024-02-10,2024-02-13,2024-02-13,2024-02-16,,0,stage5,1,1,1,1
U010197,2024-01-23,Referral,Mobile,Central,35-44,2024-01,2024-01-23,2024-01-23,2024-01-25,,,,0,stage3,1,1,0,0
U010198,2024-02-15,Paid_Search,Mobile,South,18-24,2024-02,2024-02-15,,,,,,0,stage1,0,0,0,0
U010201,2024-02-01,Organic,Tablet,South,18-24,2024-02,2024-02-01,2024-02-03,2024-02-06,,,,0,stage3,1,1,0,0
U010204,2024-01-16,Paid_Search,Desktop,Central,45-54,2024-01,2024-01-16,2024-01-18,,,,,0,stage2,1,0,0,0
U010205,2024-02-03,Organic,Mobile,East,35-44,2024-02,2024-02-03,,,,,,0,stage1,0,0,0,0
U010209,2024-02-05,Paid_Search,Tablet,Central,35-44,2024-02,2024-02-05,,,,,,0,stage1,0,0,0,0
U010210,2024-03-25,Organic,Desktop,East,35-44,2024-03,2024-03-25,,,,,,0,stage1,0,0,0,0
U010215,2024-03-12,Referral,Mobile,West,35-44,2024-03,2024-03-12,2024-03-13,,,,,0,stage2,1,0,0,0
U010216,2024-02-12,Organic,Mobile,Central,55+,2024-02,2024-02-12,,,,,,0,stage1,0,0,0,0
U010217,2024-02-05,Paid_Search,Mobile,South,35-44,2024-02,2024-02-05,2024-02-06,,,,,0,stage2,1,0,0,0
U010219,2024-03-27,Organic,Mobile,Central,25-34,2024-03,2024-03-27,2024-03-29,2024-04-01,,,,0,stage3,1,1,0,0
U010220,2024-03-12,Email,Desktop,South,18-24,2024-03,2024-03-12,,,,,,0,stage1,0,0,0,0
U010222,2024-03-27,Paid_Search,Mobile,West,45-54,2024-03,2024-03-27,,,,,,0,stage1,0,0,0,0
U010224,2024-03-22,Organic,Mobile,South,25-34,2024-03,2024-03-22,2024-03-24,,,,,0,stage2,1,0,0,0
U010226,2024-03-18,Referral,Mobile,South,25-34,2024-03,2024-03-18,,,,,,0,stage1,0,0,0,0
U010228,2024-01-31,Organic,Desktop,West,35-44,2024-01,2024-01-31,,,,,,0,stage1,0,0,0,0
U010229,2024-01-22,Referral,Mobile,Central,55+,2024-01,2024-01-22,2024-01-24,2024-01-26,,,,0,stage3,1,1,0,0
U010230,2024-03-26,Organic,Mobile,South,45-54,2024-03,2024-03-26,2024-03-26,,,,,0,stage2,1,0,0,0
U010231,2024-02-04,Referral,Mobile,North,35-44,2024-02,2024-02-04,,,,,,0,stage1,0,0,0,0
U010232,2024-01-02,Social,Desktop,West,35-44,2024-01,2024-01-02,2024-01-02,2024-01-03,,,,0,stage3,1,1,0,0
U010233,2024-02-09,Paid_Search,Desktop,South,18-24,2024-02,2024-02-09,,,,,,0,stage1,0,0,0,0
U010234,2024-03-19,Referral,Mobile,Central,25-34,2024-03,2024-03-19,2024-03-20,,,,,0,stage2,1,0,0,0
U010237,2024-02-29,Email,Mobile,South,18-24,2024-02,2024-02-29,2024-02-29,2024-03-01,,,,0,stage3,1,1,0,0
U010238,2024-02-03,Organic,Desktop,East,45-54,2024-02,2024-02-03,2024-02-05,,,,,0,stage2,1,0,0,0
U010239,2024-01-30,Paid_Search,Tablet,West,35-44,2024-01,2024-01-30,2024-01-31,2024-02-02,,,,0,stage3,1,1,0,0
U010240,2024-01-18,Email,Mobile,West,35-44,2024-01,2024-01-18,,,,,,0,stage1,0,0,0,0
U010241,2024-02-23,Organic,Mobile,North,18-24,2024-02,2024-02-23,,,,,,0,stage1,0,0,0,0
U010242,2024-01-02,Organic,Desktop,Central,18-24,2024-01,2024-01-02,2024-01-03,,,,,0,stage2,1,0,0,0
U010243,2024-03-28,Referral,Mobile,South,55+,2024-03,2024-03-28,2024-03-29,,,,,0,stage2,1,0,0,0
U010244,2024-01-09,Organic,Mobile,Central,18-24,2024-01,2024-01-09,2024-01-11,2024-01-12,,,,0,stage3,1,1,0,0
U010247,2024-03-13,Organic,Desktop,North,18-24,2024-03,2024-03-13,2024-03-14,2024-03-16,2024-03-18,,,0,stage4,1,1,1,0
U010251,2024-02-26,Organic,Mobile,North,18-24,2024-02,2024-02-26,2024-02-27,2024-02-29,,,,0,stage3,1,1,0,0
U010253,2024-03-15,Paid_Search,Desktop,South,35-44,2024-03,2024-03-15,2024-03-17,2024-03-19,,,,0,stage3,1,1,0,0
U010254,2024-02-08,Email,Desktop,North,18-24,2024-02,2024-02-08,2024-02-10,,,,,0,stage2,1,0,0,0
U010255,2024-01-02,Organic,Desktop,East,45-54,2024-01,2024-01-02,2024-01-02,,,,,0,stage2,1,0,0,0
U010259,2024-02-25,Paid_Search,Mobile,East,35-44,2024-02,2024-02-25,2024-02-25,2024-02-28,,,,0,stage3,1,1,0,0
U010261,2024-01-28,Organic,Desktop,Central,25-34,2024-01,2024-01-28,2024-01-30,2024-01-31,2024-01-31,2024-02-01,2024-02-01,1,Converted,1,1,1,1
U010262,2024-02-21,Referral,Mobile,North,55+,2024-02,2024-02-21,2024-02-23,,,,,0,stage2,1,0,0,0
U010263,2024-02-06,Organic,Desktop,Central,25-34,2024-02,2024-02-06,2024-02-08,,,,,0,stage2,1,0,0,0
U010264,2024-01-02,Organic,Desktop,Central,35-44,2024-01,2024-01-02,,,,,,0,stage1,0,0,0,0
U010266,2024-03-19,Referral,Desktop,West,35-44,2024-03,2024-03-19,2024-03-21,,,,,0,stage2,1,0,0,0
U010267,2024-01-24,Organic,Mobile,West,55+,2024-01,2024-01-24,,,,,,0,stage1,0,0,0,0
U010268,2024-01-16,Paid_Search,Desktop,Central,25-34,2024-01,2024-01-16,2024-01-17,2024-01-20,,,,0,stage3,1,1,0,0
U010269,2024-01-03,Organic,Mobile,West,35-44,2024-01,2024-01-03,,,,,,0,stage1,0,0,0,0
U010270,2024-01-24,Paid_Search,Mobile,East,55+,2024-01,2024-01-24,2024-01-26,2024-01-27,,,,0,stage3,1,1,0,0
U010274,2024-02-12,Email,Mobile,West,25-34,2024-02,2024-02-12,2024-02-13,,,,,0,stage2,1,0,0,0
U010278,2024-03-30,Social,Desktop,Central,18-24,2024-03,2024-03-30,2024-03-31,,,,,0,stage2,1,0,0,0
U010284,2024-02-09,Referral,Desktop,South,35-44,2024-02,2024-02-09,,,,,,0,stage1,0,0,0,0
U010290,2024-01-14,Paid_Search,Desktop,Central,35-44,2024-01,2024-01-14,,,,,,0,stage1,0,0,0,0
U010294,2024-02-14,Referral,Mobile,South,25-34,2024-02,2024-02-14,,,,,,0,stage1,0,0,0,0
U010295,2024-01-17,Email,Mobile,South,25-34,2024-01,2024-01-17,,,,,,0,stage1,0,0,0,0
U010297,2024-02-25,Organic,Desktop,North,35-44,2024-02,2024-02-25,,,,,,0,stage1,0,0,0,0
U010298,2024-02-20,Referral,Desktop,West,25-34,2024-02,2024-02-20,2024-02-21,,,,,0,stage2,1,0,0,0
U010299,2024-02-25,Organic,Mobile,Central,45-54,2024-02,2024-02-25,,,,,,0,stage1,0,0,0,0
U010301,2024-02-17,Social,Mobile,South,35-44,2024-02,2024-02-17,,,,,,0,stage1,0,0,0,0
U010302,2024-01-08,Paid_Search,Mobile,West,18-24,2024-01,2024-01-08,2024-01-09,,,,,0,stage2,1,0,0,0
U010303,2024-02-16,Organic,Desktop,West,35-44,2024-02,2024-02-16,,,,,,0,stage1,0,0,0,0
U010304,2024-02-14,Organic,Mobile,South,45-54,2024-02,2024-02-14,2024-02-14,2024-02-17,2024-02-19,,,0,stage4,1,1,1,0
U010306,2024-02-13,Organic,Mobile,West,55+,2024-02,2024-02-13,,,,,,0,stage1,0,0,0,0
U010307,2024-01-26,Paid_Search,Desktop,Central,35-44,2024-01,2024-01-26,,,,,,0,stage1,0,0,0,0
U010310,2024-03-01,Email,Mobile,West,45-54,2024-03,2024-03-01,2024-03-03,2024-03-06,,,,0,stage3,1,1,0,0
U010311,2024-02-06,Social,Desktop,South,55+,2024-02,2024-02-06,,,,,,0,stage1,0,0,0,0
U010312,2024-03-01,Social,Mobile,North,18-24,2024-03,2024-03-01,,,,,,0,stage1,0,0,0,0
U010313,2024-02-12,Organic,Desktop,South,25-34,2024-02,2024-02-12,2024-02-13,2024-02-16,2024-02-17,2024-02-19,2024-02-21,1,Converted,1,1,1,1
U010320,2024-03-04,Social,Desktop,West,25-34,2024-03,2024-03-04,2024-03-04,,,,,0,stage2,1,0,0,0
U010322,2024-03-07,Social,Mobile,South,45-54,2024-03,2024-03-07,2024-03-08,,,,,0,stage2,1,0,0,0
U010324,2024-02-16,Organic,Mobile,East,35-44,2024-02,2024-02-16,,,,,,0,stage1,0,0,0,0
U010327,2024-01-01,Email,Mobile,West,55+,2024-01,2024-01-01,2024-01-01,2024-01-04,2024-01-04,,,0,stage4,1,1,1,0
U010329,2024-02-11,Organic,Mobile,North,45-54,2024-02,2024-02-11,,,,,,0,stage1,0,0,0,0
U010330,2024-01-15,Referral,Mobile,East,45-54,2024-01,2024-01-15,,,,,,0,stage1,0,0,0,0
U010331,2024-03-25,Social,Mobile,South,25-34,2024-03,2024-03-25,2024-03-25,2024-03-28,,,,0,stage3,1,1,0,0
U010334,2024-01-29,Social,Mobile,South,25-34,2024-01,2024-01-29,2024-01-29,2024-01-31,2024-02-02,,,0,stage4,1,1,1,0
U010335,2024-03-24,Referral,Mobile,Central,45-54,2024-03,2024-03-24,2024-03-24,,,,,0,stage2,1,0,0,0
U010337,2024-01-08,Social,Desktop,East,55+,2024-01,2024-01-08,,,,,,0,stage1,0,0,0,0
U010340,2024-02-14,Organic,Desktop,North,35-44,2024-02,2024-02-14,,,,,,0,stage1,0,0,0,0
U010341,2024-01-10,Organic,Desktop,East,25-34,2024-01,2024-01-10,2024-01-10,,,,,0,stage2,1,0,0,0
U010342,2024-03-08,Paid_Search,Mobile,West,55+,2024-03,2024-03-08,2024-03-10,,,,,0,stage2,1,0,0,0
U010348,2024-02-23,Organic,Desktop,East,35-44,2024-02,2024-02-23,2024-02-25,2024-02-28,2024-03-01,2024-03-04,2024-03-06,1,Converted,1,1,1,1
U010350,2024-02-17,Organic,Desktop,East,35-44,2024-02,2024-02-17,2024-02-17,,,,,0,stage2,1,0,0,0
U010353,2024-02-21,Referral,Desktop,Central,45-54,2024-02,2024-02-21,2024-02-21,2024-02-23,,,,0,stage3,1,1,0,0
U010354,2024-03-18,Email,Mobile,East,45-54,2024-03,2024-03-18,,,,,,0,stage1,0,0,0,0
U010355,2024-03-01,Email,Mobile,East,18-24,2024-03,2024-03-01,,,,,,0,stage1,0,0,0,0
U010357,2024-01-21,Paid_Search,Mobile,East,55+,2024-01,2024-01-21,,,,,,0,stage1,0,0,0,0
U010359,2024-03-23,Social,Mobile,South,25-34,2024-03,2024-03-23,,,,,,0,stage1,0,0,0,0
U010360,2024-01-29,Social,Mobile,West,25-34,2024-01,2024-01-29,,,,,,0,stage1,0,0,0,0
U010362,2024-02-11,Organic,Desktop,East,18-24,2024-02,2024-02-11,,,,,,0,stage1,0,0,0,0
U010363,2024-02-23,Email,Mobile,North,45-54,2024-02,2024-02-23,2024-02-25,,,,,0,stage2,1,0,0,0
U010365,2024-01-06,Paid_Search,Desktop,Central,55+,2024-01,2024-01-06,2024-01-06,2024-01-09,2024-01-11,,,0,stage4,1,1,1,0
U010366,2024-02-12,Referral,Mobile,Central,18-24,2024-02,2024-02-12,2024-02-14,2024-02-17,,,,0,stage3,1,1,0,0
U010367,2024-03-30,Paid_Search,Mobile,Central,55+,2024-03,2024-03-30,2024-04-01,2024-04-02,2024-04-02,2024-04-05,2024-04-05,1,Converted,1,1,1,1
U010371,2024-02-19,Referral,Mobile,South,35-44,2024-02,2024-02-19,2024-02-19,2024-02-22,,,,0,stage3,1,1,0,0
U010372,2024-02-20,Paid_Search,Desktop,Central,35-44,2024-02,2024-02-20,2024-02-20,2024-02-23,,,,0,stage3,1,1,0,0
U010374,2024-01-22,Organic,Desktop,South,25-34,2024-01,2024-01-22,2024-01-22,2024-01-25,,,,0,stage3,1,1,0,0
U010376,2024-01-24,Organic,Desktop,South,35-44,2024-01,2024-01-24,2024-01-26,2024-01-27,,,,0,stage3,1,1,0,0
U010377,2024-02-07,Organic,Mobile,East,55+,2024-02,2024-02-07,2024-02-08,,,,,0,stage2,1,0,0,0
U010378,2024-01-13,Paid_Search,Mobile,West,35-44,2024-01,2024-01-13,2024-01-15,2024-01-16,,,,0,stage3,1,1,0,0
U010379,2024-02-08,Organic,Desktop,Central,18-24,2024-02,2024-02-08,2024-02-08,2024-02-09,,,,0,stage3,1,1,0,0
U010380,2024-02-10,Referral,Desktop,South,55+,2024-02,2024-02-10,2024-02-10,,,,,0,stage2,1,0,0,0
U010382,2024-02-05,Paid_Search,Tablet,South,18-24,2024-02,2024-02-05,2024-02-05,,,,,0,stage2,1,0,0,0
U010383,2024-01-30,Paid_Search,Mobile,West,25-34,2024-01,2024-01-30,2024-02-01,2024-02-04,2024-02-06,2024-02-07,2024-02-07,1,Converted,1,1,1,1
U010384,2024-01-29,Social,Mobile,South,25-34,2024-01,2024-01-29,2024-01-30,2024-02-01,,,,0,stage3,1,1,0,0
U010385,2024-01-27,Organic,Desktop,Central,25-34,2024-01,2024-01-27,2024-01-27,,,,,0,stage2,1,0,0,0
U010386,2024-02-16,Paid_Search,Mobile,North,18-24,2024-02,2024-02-16,,,,,,0,stage1,0,0,0,0
U010387,2024-01-11,Paid_Search,Desktop,South,45-54,2024-01,2024-01-11,2024-01-11,2024-01-14,,,,0,stage3,1,1,0,0
U010388,2024-01-09,Email,Mobile,East,25-34,2024-01,2024-01-09,2024-01-10,2024-01-11,2024-01-13,2024-01-16,,0,stage5,1,1,1,1
U010391,2024-03-04,Paid_Search,Mobile,Central,55+,2024-03,2024-03-04,2024-03-04,2024-03-07,,,,0,stage3,1,1,0,0
U010392,2024-02-24,Paid_Search,Mobile,Central,25-34,2024-02,2024-02-24,,,,,,0,stage1,0,0,0,0
U010393,2024-01-10,Paid_Search,Mobile,North,25-34,2024-01,2024-01-10,2024-01-11,,,,,0,stage2,1,0,0,0
U010395,2024-02-19,Organic,Mobile,West,18-24,2024-02,2024-02-19,2024-02-20,,,,,0,stage2,1,0,0,0
U010402,2024-01-24,Email,Mobile,South,18-24,2024-01,2024-01-24,,,,,,0,stage1,0,0,0,0
U010403,2024-03-13,Paid_Search,Desktop,West,55+,2024-03,2024-03-13,2024-03-13,2024-03-16,,,,0,stage3,1,1,0,0
U010406,2024-03-27,Organic,Desktop,North,35-44,2024-03,2024-03-27,2024-03-27,2024-03-30,,,,0,stage3,1,1,0,0
U010408,2024-02-08,Paid_Search,Mobile,Central,18-24,2024-02,2024-02-08,2024-02-10,,,,,0,stage2,1,0,0,0
U010409,2024-03-14,Paid_Search,Desktop,North,55+,2024-03,2024-03-14,2024-03-15,2024-03-16,2024-03-16,2024-03-18,,0,stage5,1,1,1,1
U010413,2024-01-01,Organic,Mobile,North,25-34,2024-01,2024-01-01,,,,,,0,stage1,0,0,0,0
U010414,2024-02-24,Social,Desktop,Central,25-34,2024-02,2024-02-24,,,,,,0,stage1,0,0,0,0
U010418,2024-03-29,Paid_Search,Desktop,West,18-24,2024-03,2024-03-29,2024-03-29,,,,,0,stage2,1,0,0,0
U010422,2024-01-05,Organic,Mobile,East,35-44,2024-01,2024-01-05,2024-01-05,2024-01-06,,,,0,stage3,1,1,0,0
U010424,2024-01-31,Email,Mobile,South,25-34,2024-01,2024-01-31,,,,,,0,stage1,0,0,0,0
U010425,2024-02-06,Organic,Desktop,East,25-34,2024-02,2024-02-06,,,,,,0,stage1,0,0,0,0
U010426,2024-03-11,Social,Mobile,East,25-34,2024-03,2024-03-11,,,,,,0,stage1,0,0,0,0
U010427,2024-02-18,Organic,Tablet,North,25-34,2024-02,2024-02-18,2024-02-19,2024-02-21,,,,0,stage3,1,1,0,0
U010430,2024-02-03,Email,Mobile,Central,25-34,2024-02,2024-02-03,,,,,,0,stage1,0,0,0,0
U010431,2024-02-24,Organic,Mobile,West,25-34,2024-02,2024-02-24,2024-02-24,2024-02-26,,,,0,stage3,1,1,0,0
U010432,2024-01-20,Organic,Mobile,East,18-24,2024-01,2024-01-20,2024-01-22,,,,,0,stage2,1,0,0,0
U010433,2024-02-09,Referral,Mobile,East,18-24,2024-02,2024-02-09,,,,,,0,stage1,0,0,0,0
U010434,2024-01-07,Referral,Mobile,South,35-44,2024-01,2024-01-07,2024-01-07,2024-01-09,2024-01-09,,,0,stage4,1,1,1,0
U010438,2024-02-11,Social,Desktop,North,35-44,2024-02,2024-02-11,2024-02-12,2024-02-13,,,,0,stage3,1,1,0,0
U010441,2024-02-12,Paid_Search,Mobile,West,25-34,2024-02,2024-02-12,2024-02-14,2024-02-17,,,,0,stage3,1,1,0,0
U010442,2024-01-16,Paid_Search,Mobile,West,35-44,2024-01,2024-01-16,2024-01-17,2024-01-20,,,,0,stage3,1,1,0,0
U010443,2024-01-22,Organic,Desktop,Central,25-34,2024-01,2024-01-22,2024-01-23,2024-01-25,2024-01-27,2024-01-28,2024-01-29,1,Converted,1,1,1,1
U010444,2024-02-28,Referral,Desktop,East,35-44,2024-02,2024-02-28,2024-02-28,2024-02-29,2024-03-01,2024-03-02,,0,stage5,1,1,1,1
U010445,2024-03-28,Social,Mobile,South,25-34,2024-03,2024-03-28,2024-03-29,2024-03-31,2024-03-31,2024-04-01,2024-04-01,1,Converted,1,1,1,1
U010447,2024-02-01,Organic,Desktop,West,35-44,2024-02,2024-02-01,2024-02-01,,,,,0,stage2,1,0,0,0
U010451,2024-01-17,Organic,Mobile,West,35-44,2024-01,2024-01-17,2024-01-18,2024-01-20,2024-01-22,,,0,stage4,1,1,1,0
U010453,2024-03-30,Social,Mobile,Central,35-44,2024-03,2024-03-30,,,,,,0,stage1,0,0,0,0
U010456,2024-03-04,Social,Mobile,Central,25-34,2024-03,2024-03-04,,,,,,0,stage1,0,0,0,0
U010457,2024-03-05,Organic,Mobile,East,25-34,2024-03,2024-03-05,2024-03-06,2024-03-07,,,,0,stage3,1,1,0,0
U010458,2024-02-05,Organic,Mobile,North,18-24,2024-02,2024-02-05,2024-02-06,2024-02-08,,,,0,stage3,1,1,0,0
U010460,2024-01-29,Referral,Mobile,East,18-24,2024-01,2024-01-29,2024-01-29,2024-02-01,,,,0,stage3,1,1,0,0
U010461,2024-01-16,Referral,Desktop,North,35-44,2024-01,2024-01-16,2024-01-16,,,,,0,stage2,1,0,0,0
U010463,2024-02-01,Organic,Desktop,West,35-44,2024-02,2024-02-01,,,,,,0,stage1,0,0,0,0
U010464,2024-01-10,Organic,Mobile,South,18-24,2024-01,2024-01-10,,,,,,0,stage1,0,0,0,0
U010465,2024-02-23,Referral,Mobile,South,45-54,2024-02,2024-02-23,2024-02-23,2024-02-26,,,,0,stage3,1,1,0,0
U010467,2024-02-28,Organic,Mobile,North,18-24,2024-02,2024-02-28,,,,,,0,stage1,0,0,0,0
U010468,2024-01-26,Referral,Mobile,North,35-44,2024-01,2024-01-26,2024-01-27,2024-01-29,,,,0,stage3,1,1,0,0
U010469,2024-03-11,Social,Mobile,East,35-44,2024-03,2024-03-11,2024-03-11,,,,,0,stage2,1,0,0,0
U010473,2024-01-11,Organic,Mobile,West,55+,2024-01,2024-01-11,,,,,,0,stage1,0,0,0,0
U010476,2024-01-25,Paid_Search,Desktop,North,35-44,2024-01,2024-01-25,2024-01-27,2024-01-30,,,,0,stage3,1,1,0,0
U010478,2024-01-28,Referral,Mobile,West,45-54,2024-01,2024-01-28,,,,,,0,stage1,0,0,0,0
U010479,2024-02-07,Organic,Desktop,West,25-34,2024-02,2024-02-07,2024-02-09,2024-02-10,2024-02-12,2024-02-13,2024-02-14,1,Converted,1,1,1,1
U010481,2024-01-16,Organic,Desktop,South,18-24,2024-01,2024-01-16,,,,,,0,stage1,0,0,0,0
U010483,2024-01-22,Organic,Desktop,North,35-44,2024-01,2024-01-22,,,,,,0,stage1,0,0,0,0
U010484,2024-02-20,Organic,Mobile,East,18-24,2024-02,2024-02-20,,,,,,0,stage1,0,0,0,0
U010486,2024-01-11,Paid_Search,Desktop,South,35-44,2024-01,2024-01-11,2024-01-12,2024-01-14,2024-01-14,2024-01-16,2024-01-16,1,Converted,1,1,1,1
U010488,2024-03-14,Social,Tablet,South,18-24,2024-03,2024-03-14,2024-03-15,,,,,0,stage2,1,0,0,0
U010491,2024-02-14,Referral,Mobile,North,45-54,2024-02,2024-02-14,,,,,,0,stage1,0,0,0,0
U010492,2024-01-30,Organic,Mobile,East,25-34,2024-01,2024-01-30,2024-02-01,,,,,0,stage2,1,0,0,0
U010493,2024-02-20,Organic,Mobile,South,18-24,2024-02,2024-02-20,2024-02-20,2024-02-21,2024-02-23,2024-02-27,,0,stage5,1,1,1,1
U010494,2024-02-16,Referral,Mobile,South,25-34,2024-02,2024-02-16,2024-02-17,2024-02-20,2024-02-22,2024-02-25,2024-02-26,1,Converted,1,1,1,1
U010497,2024-03-05,Paid_Search,Tablet,South,25-34,2024-03,2024-03-05,2024-03-06,2024-03-07,2024-03-07,,,0,stage4,1,1,1,0
U010498,2024-01-31,Organic,Desktop,Central,25-34,2024-01,2024-01-31,,,,,,0,stage1,0,0,0,0
U010500,2024-01-02,Organic,Mobile,North,25-34,2024-01,2024-01-02,2024-01-03,2024-01-04,2024-01-06,2024-01-08,2024-01-10,1,Converted,1,1,1,1
U010503,2024-01-21,Referral,Mobile,South,35-44,2024-01,2024-01-21,2024-01-22,2024-01-25,,,,0,stage3,1,1,0,0
U010504,2024-01-17,Email,Mobile,East,18-24,2024-01,2024-01-17,,,,,,0,stage1,0,0,0,0
U010507,2024-01-05,Organic,Mobile,North,55+,2024-01,2024-01-05,,,,,,0,stage1,0,0,0,0
U010508,2024-01-09,Organic,Mobile,South,25-34,2024-01,2024-01-09,2024-01-09,2024-01-11,2024-01-12,2024-01-16,2024-01-17,1,Converted,1,1,1,1
U010509,2024-01-26,Referral,Mobile,Central,35-44,2024-01,2024-01-26,,,,,,0,stage1,0,0,0,0
U010510,2024-03-20,Organic,Mobile,Central,25-34,2024-03,2024-03-20,2024-03-21,,,,,0,stage2,1,0,0,0
U010512,2024-01-30,Email,Desktop,South,45-54,2024-01,2024-01-30,2024-01-30,2024-02-01,2024-02-03,,,0,stage4,1,1,1,0
U010516,2024-02-01,Referral,Desktop,West,35-44,2024-02,2024-02-01,2024-02-02,2024-02-03,2024-02-03,,,0,stage4,1,1,1,0
U010519,2024-01-18,Paid_Search,Tablet,East,25-34,2024-01,2024-01-18,2024-01-20,,,,,0,stage2,1,0,0,0
U010521,2024-01-01,Organic,Desktop,South,25-34,2024-01,2024-01-01,2024-01-02,2024-01-03,2024-01-05,,,0,stage4,1,1,1,0
U010523,2024-01-17,Paid_Search,Mobile,North,45-54,2024-01,2024-01-17,2024-01-18,,,,,0,stage2,1,0,0,0
U010524,2024-02-14,Organic,Mobile,East,18-24,2024-02,2024-02-14,2024-02-14,,,,,0,stage2,1,0,0,0
U010525,2024-03-06,Referral,Mobile,West,45-54,2024-03,2024-03-06,2024-03-08,2024-03-11,2024-03-13,2024-03-14,2024-03-16,1,Converted,1,1,1,1
U010526,2024-03-17,Paid_Search,Desktop,West,25-34,2024-03,2024-03-17,2024-03-19,,,,,0,stage2,1,0,0,0
U010530,2024-01-17,Social,Mobile,North,25-34,2024-01,2024-01-17,2024-01-17,,,,,0,stage2,1,0,0,0
U010535,2024-03-15,Social,Desktop,West,35-44,2024-03,2024-03-15,,,,,,0,stage1,0,0,0,0
U010536,2024-01-27,Organic,Tablet,East,25-34,2024-01,2024-01-27,2024-01-28,,,,,0,stage2,1,0,0,0
U010538,2024-02-08,Social,Desktop,East,35-44,2024-02,2024-02-08,2024-02-08,2024-02-10,,,,0,stage3,1,1,0,0
U010539,2024-03-14,Organic,Mobile,North,18-24,2024-03,2024-03-14,,,,,,0,stage1,0,0,0,0
U010540,2024-01-13,Referral,Desktop,South,25-34,2024-01,2024-01-13,2024-01-14,2024-01-16,,,,0,stage3,1,1,0,0
U010542,2024-03-09,Social,Mobile,East,55+,2024-03,2024-03-09,,,,,,0,stage1,0,0,0,0
U010543,2024-03-04,Organic,Mobile,North,35-44,2024-03,2024-03-04,2024-03-04,,,,,0,stage2,1,0,0,0
U010544,2024-02-14,Social,Desktop,South,25-34,2024-02,2024-02-14,,,,,,0,stage1,0,0,0,0
U010545,2024-03-23,Paid_Search,Desktop,North,55+,2024-03,2024-03-23,2024-03-24,2024-03-25,,,,0,stage3,1,1,0,0
U010546,2024-02-23,Social,Mobile,North,35-44,2024-02,2024-02-23,,,,,,0,stage1,0,0,0,0
U010549,2024-03-15,Paid_Search,Mobile,West,18-24,2024-03,2024-03-15,,,,,,0,stage1,0,0,0,0
U010551,2024-01-30,Organic,Desktop,West,25-34,2024-01,2024-01-30,2024-02-01,,,,,0,stage2,1,0,0,0
U010553,2024-01-04,Paid_Search,Tablet,South,35-44,2024-01,2024-01-04,2024-01-04,2024-01-07,,,,0,stage3,1,1,0,0
U010554,2024-03-08,Paid_Search,Mobile,East,25-34,2024-03,2024-03-08,2024-03-08,,,,,0,stage2,1,0,0,0
U010557,2024-02-05,Organic,Mobile,West,45-54,2024-02,2024-02-05,,,,,,0,stage1,0,0,0,0
U010558,2024-01-07,Organic,Mobile,West,18-24,2024-01,2024-01-07,2024-01-07,2024-01-09,2024-01-09,2024-01-13,2024-01-15,1,Converted,1,1,1,1
