seller_id,first_active_month,last_active_month,seller_vintage,primary_category
d673a59aac7a70d8b01e6902bf090a11,2017-10,2018-08,11,baby
d6ab728cf30867cf3f1a2e216ae2f9b7,2018-03,2018-08,6,sports_leisure
d6b1ce66b035a475f00c017792ff9769,2018-03,2018-08,6,construction_tools_lights
d71d863e5ef30d94e440c11be17dcd8f,2017-10,2018-05,5,construction_tools_safety
d7485b33791774c36108f8c69602d48d,2018-04,2018-07,4,sports_leisure
d8c7ba53e7e38711eaef8c2849d6d2e1,2018-05,2018-08,4,baby
d91fb3b7d041e83b64a00a3edfb37e4f,2017-02,2018-08,18,home_appliances
d921b68bf747894be13a97ae52b0f386,2018-04,2018-08,5,watches_gifts
d93844a9c55ba7ce353388bcf849ea56,2017-03,2018-04,10,furniture_decor
d93919c944be9cff128f6c9cb899eacb,2017-11,2018-07,8,christmas_supplies
d9442042130b7fe579d1295f9f4a248f,2017-04,2017-09,6,housewares
d94a40fd42351c259927028d163af842,2017-07,2018-08,14,housewares
d97df38225e5abadaff1e72cb72b823c,2017-11,2018-08,9,auto
d98eec89afa3380e14463da2aabaea72,2017-01,2018-08,20,baby
d9a84e1403de8da0c3aa531d6d108ba6,2018-02,2018-08,7,toys
d9bd94811c3338dceb4181f3dbc0c73e,2018-05,2018-08,4,baby
d9e7e7778b32987280a6f2cb9a39c57d,2018-01,2018-06,4,health_beauty
da6a60cc8cc724fe51be021ff8be779c,2018-05,2018-08,4,books_general_interest
da7039f29f90ce5b4846ffc0fcc93beb,2018-04,2018-08,5,cine_photo
da8622b14eb17ae2831f4ac5b9dab84a,2017-02,2018-08,19,bed_bath_table
daeb5653dd96c1b11860f72209795012,2017-09,2018-08,12,toys
db2956745b3a8e9f3785c99f34b5d25e,2018-04,2018-08,5,health_beauty
db4350fd57ae30082dec7acbaacc17f9,2017-03,2018-08,17,telephony
db46ca7bce82b11f7e247539271fc390,2017-03,2017-07,5,pet_shop
dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-01,2018-06,18,housewares
dbc22125167c298ef99da25668e1011f,2017-04,2018-08,17,luggage_accessories
dbd66278cbfe1aa1000f90a217ca4695,2017-11,2018-08,10,electronics
dbdd0ec73a4817971d962698f2fea022,2018-04,2018-08,5,health_beauty
dc317f341ab0e22f39acbd9dbf9b4a1f,2017-01,2018-07,11,cool_stuff
dc4a0fc896dc34b0d5bfec8438291c80,2017-02,2018-08,19,bed_bath_table
dc8798cbf453b7e0f98745e396cc5616,2017-01,2017-11,9,fashion_male_clothing
dd2bdf855a9172734fbc3744021ae9b9,2017-01,2018-01,13,bed_bath_table
dd533b429f380718b70ad9922c294bae,2017-03,2018-03,11,toys
dd55f1bb788714a40e7954c3be6df745,2017-11,2018-07,7,cool_stuff
dd7ddc04e1b6c2c614352b383efe2d36,2017-04,2018-07,15,pet_shop
de0c78824586e9a5f5f04fd84e25df39,2018-04,2018-08,5,pet_shop
de23c3b98a88888289c6f5cc1209054a,2017-05,2018-08,15,toys
de722cd6dad950a92b7d4f82673f8833,2018-01,2018-08,8,computers_accessories
de9727ca376d1be6ec121b110aa7954c,2018-05,2018-08,4,computers_accessories
dee656f0f566ed1aa85bd137c943f08f,2017-10,2018-08,11,sports_leisure
df0f42bc4c2142eacf0eaf2cffd0cfbb,2017-11,2018-07,7,health_beauty
df560393f3a51e74553ab94004ba5c87,2017-01,2018-03,12,garden_tools
df56d7b40d437f88407c5f78b63bc328,2017-10,2018-03,5,sports_leisure
df91910b6a03bb2e3358fa6a35e32f6f,2018-06,2018-08,3,housewares
dfa0c4c6229ab200a4a1336b4d7128ff,2018-05,2018-08,4,housewares
dfc475d54e1b6dbeeb7d7d9bdaa63827,2018-02,2018-08,7,housewares
dfc5fb7259bb2b599ca565e6e9448f0f,2017-07,2018-08,13,garden_tools
e067ad2c1c0b48758eb1b5228bcf7a68,2017-02,2018-08,18,pet_shop
e06f09ec0a4aca210779cf1cfc63cf19,2017-06,2017-12,7,housewares
e0878efa0e0b7e5313ac0b43bc04c081,2017-11,2018-03,5,toys
e0a366315b1b726b6c7832d664c0f530,2017-06,2018-08,13,construction_tools_construction
e1dc0754bada9ee4cfe9713f22f61292,2018-06,2018-08,3,baby
e21a1e8be4715b0fcfd5385643bc49c4,2017-04,2018-02,10,auto
e24d3429d294b2eb200b064ebb035879,2018-06,2018-08,3,health_beauty
e24fc9fcd865784fb25705606fe3dfe7,2017-01,2018-03,15,health_beauty
e256a62e0ac58c0edfba09966142d561,2018-04,2018-07,4,housewares
e26901d5ab434ce92fd9b5c256820a4e,2017-01,2017-09,9,garden_tools
e2aee0892199b1d92530e371abd825bf,2017-01,2018-07,13,sports_leisure
e2c92f9c1c7746d899d18f2e158bbff7,2018-04,2018-08,5,auto
e333046ce6517bd8bb510291d44f0130,2017-07,2018-08,14,housewares
e38db885400cd35c71dfd162f2c1dbcf,2017-08,2018-08,11,bed_bath_table
e3a386fc36e22064434e1fa256f6a9fa,2018-01,2018-08,6,health_beauty
e48b04bf1aa1ef711caebeb7aede6180,2017-01,2018-07,14,toys
e48cc16ab70bfa09e1401740dce0b3d7,2017-05,2018-06,10,computers_accessories
e49c26c3edfa46d227d5121a6b6e4d37,2017-02,2018-07,13,consoles_games
e504a4e2efaa45cbff7e268a2c58c956,2018-05,2018-08,4,housewares
e5475dcab1e07b63d7f6e902d8f5eda8,2017-09,2018-08,11,sports_leisure
e59aa562b9f8076dd550fcddf0e73491,2017-09,2018-08,11,agro_industry_and_commerce
e5a3438891c0bfdb9394643f95273d8e,2017-05,2018-04,12,fashion_bags_accessories
e5a38146df062edaf55c38afa99e42dc,2017-01,2018-08,19,housewares
e5e33c0d8e7e002f398f5dc4cbbb338f,2017-03,2018-08,13,auto
e601b04acf48b4576e73ddca9481f0dc,2018-04,2018-08,5,garden_tools
e627629ba868740e287800f1a9be81c2,2017-03,2017-07,4,food_drink
e62b2d6ac10570a035a30bafcf01d263,2017-09,2018-08,12,tablets_printing_image
e63e8bfa530fb16910dd6956e592bb81,2017-08,2018-08,12,housewares
e64d65bc8dbec2accda90c58de5d1246,2017-11,2018-03,3,health_beauty
e6a69c4a27dfdd98ffe5aa757ad744bc,2017-02,2018-06,12,housewares
e7d5b006eb624f13074497221eb37807,2017-08,2018-07,7,telephony
e7df4cd29ab5abab70fb0783ddb53987,2017-02,2018-08,14,fashion_sport
e7f3bf1ecd8526eb7f3b18059e6716e5,2017-02,2017-09,6,toys
e81e1f9c3e762e620f3fb60a51499e16,2017-05,2018-04,8,sports_leisure
e84ad2127668df3aafc6b73531a0beb8,2017-12,2018-08,7,cool_stuff
e882b2a25a10b9c057cc49695f222c19,2018-01,2018-08,8,home_appliances_2
e883aa812c37a7413226856f4579fe91,2018-02,2018-08,7,small_appliances
e89c4adbe7b1d0819dbb636e16461cf1,2018-01,2018-08,8,sports_leisure
e8b3a3a38279a82f0e5d006d5e5b7d2c,2017-10,2018-03,6,consoles_games
e8b4225284fbb02d16f200513f1f395d,2018-04,2018-08,5,baby
e8f6dc8e6a1dcde89d20e3995c8d90b3,2017-02,2017-11,8,furniture_decor
e9511df20ccd82658a30c37b7fb343af,2017-11,2018-08,9,construction_tools_construction
e96498ed8daaa3e9c23f7a62da76591c,2017-10,2018-07,10,auto
e9779976487b77c6d4ac45f75ec7afe9,2017-03,2018-08,18,sports_leisure
e99e927c81e3f51739c94fcdfca9f10f,2017-01,2018-03,12,garden_tools
e9bc59e7b60fc3063eb2290deda4cced,2017-03,2018-08,18,computers_accessories
e9c6969d40e6a3d2d0f90013165c2b98,2017-11,2018-06,5,pet_shop
e9d99831abad74458942f21e16f33f92,2017-01,2018-08,20,computers_accessories
ea00f977a203ff88adf7057cb7806998,2018-07,2018-08,2,auto
ea566164622c6b439516ab18062c42cd,2017-11,2018-08,10,health_beauty
ea67327e24487bdfac5fbfa37ea124df,2018-01,2018-08,6,bed_bath_table
ea8482cd71df3c1969d7b9473ff13abc,2017-08,2018-08,13,telephony
eb4df17aed01d918c65f0f8d650900c0,2017-11,2018-08,6,auto
eb5b6204dde3a6e03b5f1bb8479f055b,2017-12,2018-06,7,housewares
ebd2d60905fb58271facef5596b620d3,2017-02,2018-08,17,health_beauty
ec4608a1f76453166bb312b2968aeaf4,2017-02,2018-08,10,furniture_decor
ec80e49e69745ab6c14f984bf2149423,2018-02,2018-08,6,housewares
ec8879960bd2221d5c32f8e12f7da711,2017-05,2018-04,12,computers_accessories
ececbfcff9804a2d6b40f589df8eef2b,2017-06,2018-08,15,health_beauty
ed4311e67debd72b8610a5347a743087,2017-12,2018-08,5,housewares
ed4acab38528488b65a9a9c603ff024a,2017-03,2018-07,14,computers_accessories
edb1ef5e36e0c8cd84eb3c9b003e486d,2017-09,2018-08,12,health_beauty
ede0c03645598cdfc63ca8237acbe73d,2018-02,2018-06,5,computers_accessories
edf96ef93ed595084bbcbd9224bd2894,2017-02,2018-08,14,electronics
eeb6de78f79159600292e314a77cbd18,2017-02,2018-08,19,garden_tools
eed78ac17f7f795a19a709745f00cd4e,2017-08,2018-07,10,furniture_decor
ef0ace09169ac090589d85746e3e036f,2017-11,2018-08,10,perfumery
ef2fbc2b607d8492bcffe657a4645434,2018-07,2018-08,2,auto
ef506c96320abeedfb894c34db06f478,2017-01,2018-08,20,telephony
ef990a83bbea832f36ebe81376335aa8,2017-11,2018-08,8,sports_leisure
efcd8d2104f1a05d028af7bad20d974b,2017-04,2018-08,16,fashion_bags_accessories
f00e21b1e91a79653163b7fd8f293ff1,2017-03,2017-12,10,toys
f0837c8d71434931d9e38e7b79234797,2017-11,2018-08,7,housewares
f08a5b9dd6767129688d001acafc21e5,2017-10,2018-01,4,agro_industry_and_commerce
f08c008c8a8d31417763738a1788a2a8,2017-10,2018-01,4,sports_leisure
f0b47fbbc6dee9aafe415a6e33051b3f,2017-07,2018-08,8,books_general_interest
f125f3a310c2e5f822d116147de1e474,2018-01,2018-08,8,construction_tools_construction
f12ff17ad8bbf01ec5c33b17e506649b,2018-01,2018-05,5,auto
f181738b150df1f37cb0bd72e705b193,2017-05,2018-08,12,cool_stuff
f1ed6bd0a9b11b581f16c851c6a5a527,2017-03,2018-05,11,furniture_decor
f1fd5ab1181f827ffad998c1a5de7d74,2017-11,2018-08,9,luggage_accessories
f214d28e8d8e3ef068748498ccc2f813,2017-08,2018-08,11,fashion_bags_accessories
f262cbc1c910c83959f849465454ddd3,2017-11,2018-08,10,computers_accessories
f27e33c6d29b5138fa9967bcd445b6d5,2017-07,2018-08,14,pet_shop
f3b80352b986ab4d1057a4b724be19d0,2017-02,2018-07,17,health_beauty
f3c38ab652836d21de61fb8314b69182,2018-04,2018-08,5,computers_accessories
f3da5b2ff499efb8d4a6d371d175d7dd,2017-11,2018-07,9,housewares
f41ce2e25237f9092cd8e6e7516c7a2f,2017-01,2017-12,10,consoles_games
f435898e493ba0356019a0b1cb8b55b1,2017-02,2018-05,6,auto
f44b6f775a2b390380e0e30b5c9d3eee,2017-06,2018-08,8,cool_stuff
f45122a9ab94eb4f3f8953578bc0c560,2017-02,2018-08,19,pet_shop
f457c46070d02cadd8a68551231220dd,2017-12,2018-06,7,computers_accessories
f46490624488d3ff7ce78613913a7711,2018-05,2018-08,4,health_beauty
f4a04f7be452aa3bb31760bf00055dd0,2017-10,2018-08,6,perfumery
f4aba7c0bca51484c30ab7bdc34bcdd1,2017-01,2017-07,7,health_beauty
f4c4daa86e30c7e5a553a8d518ac03a5,2017-03,2017-11,8,watches_gifts
f4db9b37944bcb8873e6b456ee190bbf,2017-04,2018-08,10,fashion_bags_accessories
f52c2422904463fdd7741f99045fecb6,2018-06,2018-08,3,housewares
f593898ec748b7a8cb81fc04edafd98a,2017-09,2018-02,6,furniture_decor
f5a590cf36251cf1162ea35bef76fe84,2017-03,2018-08,17,musical_instruments
f5b44895715ddfe3087dc414f30268f3,2017-09,2018-07,10,auto
f5f1f2c5f923f36ad79ea1d07185ddc9,2018-02,2018-04,3,pet_shop
f5f2ab9bdb6b30c14c61be68c5ed37da,2017-04,2017-12,8,toys
f615fe7efbef0f4f08fd3086bc7a3e60,2017-07,2017-10,4,toys
f61c63d13f7cd800549d5acdd390ae72,2017-09,2018-08,11,housewares
f62d7bb4a613ec758a03342d46b580b2,2018-01,2018-08,8,small_appliances_home_oven_and_coffee
f63d8f293af3a6454377546bd9dd19ff,2017-05,2018-02,9,auto
f67efa3f0b6761102a7f8c6b7b571f5d,2017-01,2018-04,10,pet_shop
f680f85bee2d253556ac91be391d2c82,2017-09,2018-08,12,baby
f7496d659ca9fdaf323c0aae84176632,2017-01,2018-08,14,furniture_decor
f76a3b1349b6df1ee875d1f3fa4340f0,2018-01,2018-08,7,housewares
f7720c4fa8e3aba4546301ab80ea1f1b,2017-03,2018-08,16,furniture_decor
f789d2c4f2c2eb38fc4373e7a4b35264,2017-04,2018-08,13,pet_shop
f7ba60f8c3f99e7ee4042fdef03b70c4,2017-07,2018-08,14,health_beauty
f7ccf836d21b2fb1de37564105216cc1,2017-12,2018-08,9,bed_bath_table
f80edd2c5aaa505cc4b0a3b219abf4b8,2017-04,2018-08,17,kitchen_dining_laundry_garden_furniture
f8201cab383e484733266d1906e2fdfa,2017-06,2018-08,7,cool_stuff
f84a00e60c73a49e7e851c9bdca3a5bb,2017-02,2018-07,17,health_beauty
f84fa566034f5e8e880a07ec624c56af,2017-07,2018-08,9,health_beauty
f8db351d8c4c4c22c6835c19a46f01b0,2017-01,2018-08,20,housewares
f918546be4bec7104d117789ba758b2b,2017-12,2018-06,6,garden_tools
f9244d45189d3a3605499abddeade7d5,2017-02,2018-08,13,small_appliances
f97e2b0650c2068227e1d366140eb62f,2017-06,2018-08,10,pet_shop
f9903dd0f812c7e771fcad47b6fff231,2017-11,2018-08,7,construction_tools_lights
fa1a9dec3a9940c072684a46728bf1fc,2017-01,2018-08,17,pet_shop
fa1c13f2614d7b5c4749cbc52fecda94,2017-01,2018-08,20,watches_gifts
fa40cc5b934574b62717c68f3d678b6d,2017-01,2018-05,17,toys
fa74b2f3287d296e9fbd2cc80f2d1cf1,2017-07,2017-12,3,perfumery
fad44952713764836814be105382aee5,2018-01,2018-08,7,health_beauty
fb3cfbc8a86f5d7fbb4d36b8df63f60d,2018-06,2018-08,2,bed_bath_table
fb89df7f89fd1b8f03fa2acca1ba7364,2017-10,2018-08,8,health_beauty
fbc14c0cf93505ef89f64665ffa4a7b5,2017-08,2018-08,10,fixed_telephony
fc906263ca5083d09dce42fe02247800,2017-04,2017-12,8,computers_accessories
fcb5ace8bcc92f75707dc0f01a27d269,2017-11,2018-08,10,cool_stuff
fcdd820084f17e9982427971e4e9d47f,2018-03,2018-08,6,air_conditioning
fd386aa7bed2af3c7035c65506c9b4a3,2018-02,2018-08,7,stationery
fdaaf5bfda82b7b80535610c831b8d09,2017-09,2018-05,6,sports_leisure
fdb9095204a334cd8872252ffec6f2db,2017-06,2018-05,9,bed_bath_table
fde0cc9ea29c8ccfc0a2c22256a58c71,2017-10,2018-08,11,toys
fe2032dab1a61af8794248c8196565c9,2017-03,2018-08,18,perfumery
fe49ee029e61e789a1f3a5525f57ba8d,2017-11,2018-03,5,toys
fe701d88b67eaca109dffd464d1be9f9,2017-11,2018-07,6,fashion_bags_accessories
febab0275244b9a49a623f0bd613ca2f,2017-02,2018-08,19,housewares
ff063b022a9a0aab91bad2c9088760b7,2017-02,2018-08,16,furniture_decor
ff1fb4c404b2efe68b03350a8dc24122,2018-01,2018-08,8,toys
ff4e2d38692ce827b1a4f4b8196e680d,2017-08,2018-07,6,books_technical
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,2017-12,2018-06,7,baby
ffa6adafb71b807dc13159e26431354c,2018-03,2018-08,5,cine_photo
ffad1e7127fb622cb64a900751590acd,2018-03,2018-07,5,furniture_decor
ffc470761de7d0232558ba5e786e57b7,2018-02,2018-08,7,housewares
ffdd9f82b9a447f6f8d4b91554cc7dd3,2017-03,2018-08,11,housewares
ffeee66ac5d5a62fe688b9d26f83f534,2017-09,2018-05,7,home_appliances
fffd5413c0700ac820c7069d66d98c89,2017-07,2018-08,14,housewares
ffff564a4f9085cd26170f4732393726,2017-01,2017-04,3,auto
