model_id,year,country,model_price,price_zone,units_sold,total_revenue,revenue_type,revenue_per_unit,profit,profit_per_unit,profit_margin_pct,profit_margin_type,net_profit_usd,local_manufacturing_cost_usd,marketing_expense_usd,warranty_cost_usd,operating_expense_usd,model_performance
TataModel_25,2018,India,16355.43,1,4125,100346996.47,Low,24326.54,25969802.69,6295.71,25.88,High,16577323.82,21682.08,2747.83,4590.15,29915.31,Niche
TataModel_25,2019,India,16355.43,1,497,13211665.87,Low,26582.83,2851077.5,5736.57,21.58,High,1465173.75,7856.43,3146.23,4119.16,78420.27,Niche
TataModel_25,2020,India,16355.43,1,5967,367044135.62,High,61512.34,75684500.76,12683.84,20.62,High,36043734.12,23464.07,12653.96,5344.27,33563.55,Star
TataModel_25,2021,India,16355.43,1,1125,11473520.88,Low,10198.69,2902800.78,2580.27,25.3,High,1672839.34,7374.24,13981.05,6497.74,68324.5,Niche
TataModel_25,2022,India,16355.43,1,545,31635261.89,Low,58046.35,8791439.28,16131.08,27.79,High,4321376.77,21725.91,8425.34,1453.93,82970.84,Niche
TataModel_25,2023,India,16355.43,1,851,28021561.33,Low,32927.8,7400494.35,8696.23,26.41,High,5077506.91,5496.16,12051.79,4553.87,12055.27,Niche
TataModel_25,2024,India,16355.43,1,1208,13681794.63,Low,11325.99,1041184.57,861.91,7.61,Low,140922.48,21959.9,4959.28,5948.18,84535.08,Weak
TataModel_25,2015,USA,16355.43,1,1147,14095092.57,Low,12288.66,2452546.11,2138.23,17.4,High,521518.43,14551.29,12619.76,3809.91,28898.52,Niche
TataModel_25,2016,USA,16355.43,1,2339,74898589.18,Low,32021.63,20537193.15,8780.33,27.42,High,12395716.51,20336.96,5507.74,1563.77,68865.34,Niche
TataModel_25,2017,USA,16355.43,1,5400,263037440.1,High,48710.64,64601995.29,11963.33,24.56,High,20937780.23,10423.91,8967.18,1703.85,75283.96,Star
TataModel_25,2018,USA,16355.43,1,3415,106870373.89,Low,31294.4,20967967.36,6139.96,19.62,High,11638183.72,9992.23,8086.15,4225.17,52140.36,Niche
TataModel_25,2019,USA,16355.43,1,4605,207340670.47,High,45025.12,11341534.67,2462.87,5.47,Low,-18411851.54,9580.56,9738.29,6163.32,62085.36,Underperformer
TataModel_25,2020,USA,16355.43,1,850,8203239.68,Low,9650.87,2309211.97,2716.72,28.15,High,1209977.85,22345.57,1232.92,4682.93,70164.83,Niche
TataModel_25,2021,USA,16355.43,1,3700,173509684.1,High,46894.51,25488572.59,6888.8,14.69,Low,5534958.92,8651.59,13295.11,3896.35,28174.43,Underperformer
TataModel_25,2022,USA,16355.43,1,5841,139610875.69,High,23901.88,16725382.91,2863.45,11.98,Low,6673399.86,15443.81,7260.56,4665.27,16600.48,Underperformer
TataModel_25,2023,USA,16355.43,1,6096,356455269.19,High,58473.63,78776614.49,12922.67,22.1,High,23918148.56,19831.1,4996.17,7241.34,60387.49,Star
TataModel_25,2024,USA,16355.43,1,1610,92236165.94,Low,57289.54,16168999.89,10042.86,17.53,High,2121431.82,23390.02,3559.69,5351.34,48112.04,Niche
TataModel_25,2015,UK,16355.43,1,2504,24359554.87,Low,9728.26,7298122.64,2914.59,29.96,High,5765906.64,23510.16,10744.22,1721.97,57926.31,Niche
TataModel_25,2016,UK,16355.43,1,2876,44813710.38,Low,15581.96,8953779.33,3113.28,19.98,High,6112590.1,4997.99,10357.25,4821.34,12258.86,Niche
TataModel_25,2017,UK,16355.43,1,6609,273255904.53,High,41346.03,66455835.98,10055.35,24.32,High,41534897.49,16785.04,1535.87,6907.86,80905.61,Star
TataModel_25,2018,UK,16355.43,1,1513,28198654.62,Low,18637.58,5961195.59,3939.98,21.14,High,3555850.35,16554.82,5044.27,3417.17,65833.21,Niche
TataModel_25,2019,UK,16355.43,1,1680,89715469.26,Low,53402.07,6917062.68,4117.3,7.71,Low,-2108313.53,13824.39,2279.11,4640.78,78107.71,Weak
TataModel_25,2020,UK,16355.43,1,978,18146602.76,Low,18554.81,1304740.74,1334.09,7.19,Low,230461.86,5590.3,1916.56,819.84,94722.85,Weak
TataModel_25,2021,UK,16355.43,1,279,11936555.26,Low,42783.35,2697661.49,9669.04,22.6,High,487011.45,8516.22,9819.31,1627.18,49445.86,Niche
TataModel_25,2022,UK,16355.43,1,2767,97064468.32,Low,35079.32,20140877.18,7278.96,20.75,High,7056586.85,13037.64,3402.14,4502.4,13436.86,Niche
TataModel_25,2023,UK,16355.43,1,2948,67333379.27,Low,22840.36,7144071.54,2423.36,10.61,Low,-5777203.94,9425.6,8029.76,5362.45,36952.81,Weak
TataModel_25,2024,UK,16355.43,1,6781,459331286.42,High,67737.99,58518805.89,8629.82,12.74,Low,14285203.01,18621.4,10274.61,3627.8,93420.89,Underperformer
TataModel_25,2015,Germany,16355.43,1,1297,53294526.73,Low,41090.61,5292146.5,4080.3,9.93,Low,2312982.46,15753.11,7048.94,3996.68,91291.72,Weak
TataModel_25,2016,Germany,16355.43,1,1873,15591708.74,Low,8324.46,2399563.97,1281.13,15.39,High,-45215.96,15959.88,6765.77,4074.96,10617.4,Niche
TataModel_25,2017,Germany,16355.43,1,5722,242266667.75,High,42339.51,23596773.44,4123.87,9.74,Low,8358200.04,4351.8,2583.57,1948.69,66280.43,Underperformer
TataModel_25,2018,Germany,16355.43,1,4403,47302975.51,Low,10743.35,10113376.16,2296.93,21.38,High,1901579.62,18289.68,1176.44,3778.57,63890.66,Niche
TataModel_25,2019,Germany,16355.43,1,3041,133689258.03,Low,43962.27,30039976.28,9878.32,22.47,High,14064109.95,3313.86,3993.49,2012.74,46239.86,Niche
TataModel_25,2020,Germany,16355.43,1,5930,363575433.44,High,61311.2,23923263.52,4034.28,6.58,Low,-14688447.51,20468.16,10184.62,642.12,53767.43,Underperformer
TataModel_25,2021,Germany,16355.43,1,6871,458776261.2,High,66769.94,98774529.04,14375.57,21.53,High,46749301.02,22299.77,2628.64,847.39,58159.41,Star
TataModel_25,2022,Germany,16355.43,1,5788,246107804.08,High,42520.35,24807666.65,4286.05,10.08,Low,1476646.82,16657.34,13556.81,6736.48,22711.06,Underperformer
TataModel_25,2023,Germany,16355.43,1,5632,85007260.09,Low,15093.62,6511556.12,1156.17,7.66,Low,-8398717.3,7784.78,4224.26,5467.34,49455.27,Weak
TataModel_25,2024,Germany,16355.43,1,298,11620797.49,Low,38995.96,1941835.26,6516.23,16.71,High,785565.91,19881.43,11131.89,6129.65,56851.39,Niche
TataModel_25,2015,France,16355.43,1,3497,233748920.74,High,66842.7,55024495.94,15734.77,23.54,High,21691899.84,20953,14177.99,1759.1,45878.65,Star
TataModel_25,2016,France,16355.43,1,6693,331717404.19,High,49561.84,54832886.91,8192.57,16.53,High,2189334.87,6518.18,12851.17,921.23,18937.81,Star
TataModel_25,2017,France,16355.43,1,2513,130564140.63,Low,51955.49,35252317.97,14027.98,27,High,26008376.81,8857.09,1668.59,3251.64,37205.64,Niche
TataModel_25,2018,France,16355.43,1,2611,57412825.58,Low,21988.83,14910110.8,5710.5,25.97,High,5517372.54,22170.75,5472.86,3393.19,83634.68,Niche
TataModel_25,2019,France,16355.43,1,718,23947715.5,Low,33353.36,5601370.66,7801.35,23.39,High,3671184.79,4985.31,9039.45,3275.56,11333.02,Niche
TataModel_25,2020,France,16355.43,1,4749,27610482.64,Low,5813.96,8263817.45,1740.12,29.93,High,3683238.38,7543.37,2419.37,1484.26,87320.15,Niche
TataModel_25,2021,France,16355.43,1,1609,109901841.27,Low,68304.44,25024649.26,15552.92,22.77,High,8638284.72,24693.46,13722.35,3978.01,66868.81,Niche
TataModel_25,2022,France,16355.43,1,5099,323622622.14,High,63467.86,79514078.26,15594.05,24.57,High,16342942.42,13256.64,14889.49,2108.14,67046.93,Star
TataModel_25,2023,France,16355.43,1,4831,203687878.24,High,42162.67,17211625.71,3562.75,8.45,Low,3829332.11,24304.24,1218.82,4903.98,37474.24,Underperformer
TataModel_25,2024,France,16355.43,1,6719,95547425.46,Low,14220.48,27957176.69,4160.91,29.26,High,14188792.68,19877.98,1924.21,7946.56,47537.56,Niche
TataModel_25,2015,Australia,16355.43,1,4646,47205291.66,Low,10160.42,2553806.28,549.68,5.41,Low,-2072312.3,23775.49,9840.53,2763.67,95605.82,Weak
TataModel_25,2016,Australia,16355.43,1,4657,129775918.6,Low,27866.85,24177253.64,5191.59,18.63,High,16754071.09,21946.41,11020.72,7346.13,24040.19,Niche
TataModel_25,2017,Australia,16355.43,1,2311,154248538.2,High,66745.36,37482394.78,16219.12,24.3,High,12309033.35,4004.42,11113.02,2479.88,89738.49,Star
TataModel_25,2018,Australia,16355.43,1,6028,151473832.92,High,25128.37,14889877.78,2470.12,9.83,Low,6922354.16,7529.45,14967.35,3517.63,88593.05,Underperformer
TataModel_25,2019,Australia,16355.43,1,848,15446825.3,Low,18215.6,3347327.04,3947.32,21.67,High,387715.31,22380.61,3773.95,3844.51,57205.11,Niche
TataModel_25,2020,Australia,16355.43,1,1876,17550630.75,Low,9355.35,1432131.47,763.4,8.16,Low,124609.48,14886.35,11164.16,7022.58,21121.48,Weak
TataModel_25,2021,Australia,16355.43,1,6369,361087873.23,High,56694.59,21412510.88,3361.99,5.93,Low,-21881925.12,13760.08,13073.39,4011.82,13169.04,Underperformer
TataModel_25,2022,Australia,16355.43,1,4705,120868917.57,Low,25689.46,30567749.25,6496.86,25.29,High,10588117.18,11312.16,6054.96,3890.06,17949.67,Niche
TataModel_25,2023,Australia,16355.43,1,5279,294280467.24,High,55745.49,24984411.67,4732.79,8.49,Low,-19952215.68,18930.38,2301,7481.14,26781.27,Underperformer
TataModel_25,2024,Australia,16355.43,1,6333,329475479.23,High,52025.18,17890518.52,2824.97,5.43,Low,-46192462.19,17604.55,2378.84,2590.19,94670.94,Underperformer
TataModel_25,2015,Japan,16355.43,1,1201,51887426.31,Low,43203.52,12925157.89,10762,24.91,High,4773643.22,21422.18,8247.27,7160.27,76514.33,Niche
TataModel_25,2016,Japan,16355.43,1,3331,61950641.97,Low,18598.21,3723233.58,1117.75,6.01,Low,-904479.37,16523.66,13857.79,3626.19,81149.83,Weak
TataModel_25,2017,Japan,16355.43,1,924,36884001.2,Low,39917.75,4986716.96,5396.88,13.52,Low,-1161846.04,12246.99,6073.72,4343.96,48136.06,Weak
TataModel_25,2018,Japan,16355.43,1,2758,123067927.13,Low,44622.16,27198011.9,9861.5,22.1,High,16158818.83,6077.58,5397.65,4737.7,38384.41,Niche
TataModel_25,2019,Japan,16355.43,1,5496,41354077.48,Low,7524.4,10834768.3,1971.39,26.2,High,5570394.24,19208.8,10623.1,5480.43,58006.08,Niche
TataModel_25,2020,Japan,16355.43,1,1955,64681243.78,Low,33085.04,14708514.84,7523.54,22.74,High,8369752.94,21390.04,4120.83,5654.96,52706.68,Niche
TataModel_25,2021,Japan,16355.43,1,5114,74591311.27,Low,14585.71,19125212.21,3739.78,25.64,High,8533246.01,16460.08,14403.35,4401.91,45738.09,Niche
TataModel_25,2022,Japan,16355.43,1,286,16796295.74,Low,58728.31,1456238.84,5091.74,8.67,Low,-1819038.83,22077.02,1069.99,4920.83,62437.03,Weak
TataModel_25,2023,Japan,16355.43,1,6198,328110387.49,High,52938.11,85210267.63,13748.03,25.97,High,56139687.3,19199.37,6832.83,5506.6,28175.72,Star
TataModel_25,2024,Japan,16355.43,1,1414,19893909.45,Low,14069.24,3073609.01,2173.7,15.45,High,1649205.09,9775.07,9486.91,6841.26,11368.06,Niche
TataModel_40,2015,India,16886.15,1,3969,33134499.33,Low,8348.32,8714373.33,2195.61,26.3,High,2915835.94,19654.1,7089.44,3466.94,15984.51,Niche
TataModel_40,2016,India,16886.15,1,6026,366599522.1,High,60836.3,38309650.06,6357.39,10.45,Low,16716938.21,13219.06,8384.43,3504.62,38599.22,Underperformer
TataModel_40,2017,India,16886.15,1,1125,36105882.24,Low,32094.12,9997718.79,8886.86,27.69,High,3552818.81,21570.85,10519.93,7117.08,32658.9,Niche
TataModel_40,2018,India,16886.15,1,5829,105289325.15,Low,18063.02,16351432.2,2805.19,15.53,High,-1895207.85,21144.01,11994.91,3092.82,10818.02,Niche
TataModel_40,2019,India,16886.15,1,3533,29918300.2,Low,8468.24,6818380.61,1929.91,22.79,High,4490736.86,17785.1,2403.74,5745.12,27721.86,Niche
TataModel_40,2020,India,16886.15,1,4077,117852941.66,Low,28906.78,31961717.78,7839.52,27.12,High,15745153.01,16481.53,7510.34,625.06,97195.57,Niche
TataModel_40,2021,India,16886.15,1,2727,105419932.76,Low,38657.84,17120197.08,6278.03,16.24,High,9392916.01,5874.46,13606.98,3572.47,17485.37,Niche
TataModel_40,2022,India,16886.15,1,4908,207416399.33,High,42260.88,23230636.72,4733.22,11.2,Low,-12693883.64,22312.86,4974.03,2397.1,14130.86,Underperformer
TataModel_40,2023,India,16886.15,1,6364,198102930.58,High,31128.68,38233865.6,6007.84,19.3,High,13986066.9,13995.79,5389.47,2877.97,56260.85,Star
TataModel_40,2024,India,16886.15,1,2642,23414704.9,Low,8862.49,2147128.44,812.69,9.17,Low,-576001.74,3968.27,3995.54,4210.99,53744.13,Weak
TataModel_40,2015,USA,16886.15,1,1690,80072279.66,Low,47380.05,13476164.67,7974.06,16.83,High,-2298074.43,4135.41,6033.52,7369.91,70794.16,Niche
TataModel_40,2016,USA,16886.15,1,1453,93080433.99,Low,64060.86,8321390.8,5727.04,8.94,Low,-1936073.03,11212.16,1517.82,6826.29,52582.24,Weak
TataModel_40,2017,USA,16886.15,1,6071,110385017.6,Low,18182.35,20244612.23,3334.64,18.34,High,11281348.8,19733.34,14342.82,6247.52,57914.35,Niche
TataModel_40,2018,USA,16886.15,1,1354,71762985.2,Low,53000.73,3789085.62,2798.44,5.28,Low,-1097973.67,13180.04,12512.19,1434.7,13575.12,Weak
TataModel_40,2019,USA,16886.15,1,3128,197114871.11,High,63016.26,11945161.19,3818.79,6.06,Low,-1300958.15,18954.89,14313.68,4249.52,15364.57,Underperformer
TataModel_40,2020,USA,16886.15,1,3429,82138493.19,Low,23954.07,9716983.74,2833.77,11.83,Low,-2168456.22,23888.3,2182.82,4984.85,76122,Weak
TataModel_40,2021,USA,16886.15,1,820,19140999.11,Low,23342.68,3837770.32,4680.21,20.05,High,315826.49,12871.25,7188.09,1871.13,84848.14,Niche
TataModel_40,2022,USA,16886.15,1,5266,128712945.41,Low,24442.26,7156439.76,1358.99,5.56,Low,-9421787.6,19131.19,14581.72,5822.23,35437.91,Weak
TataModel_40,2023,USA,16886.15,1,4610,35538482.5,Low,7709,5554664.81,1204.92,15.63,High,-632584.99,5226.91,8522.04,2964.16,81374.86,Niche
TataModel_40,2024,USA,16886.15,1,3353,162054486.37,High,48331.19,26836222.94,8003.65,16.56,High,11700333.92,6044.88,6598.75,6651.7,83956.03,Star
TataModel_40,2015,UK,16886.15,1,6151,244037491.18,High,39674.44,64621127.67,10505.79,26.48,High,26356049.05,20009,5341.62,2344.38,85311.02,Star
TataModel_40,2016,UK,16886.15,1,3919,46858419.86,Low,11956.73,13453052.34,3432.78,28.71,High,6082222.9,7253.3,9011.38,4774.68,39514.04,Niche
TataModel_40,2017,UK,16886.15,1,4666,61422264.48,Low,13163.79,14606214.49,3130.35,23.78,High,7868192.08,5451.52,1343.05,6926.28,99811.05,Niche
TataModel_40,2018,UK,16886.15,1,5329,369001420.8,High,69244.03,69298466.83,13004.03,18.78,High,-1143904.4,16519.91,8211.1,1571.15,76544.47,Star
TataModel_40,2019,UK,16886.15,1,6823,119081598.47,Low,17452.97,20672565.49,3029.84,17.36,High,1667142.38,13474.32,3733,6599.55,31401.45,Niche
TataModel_40,2020,UK,16886.15,1,6987,442333419.32,High,63308.06,95588251.91,13680.87,21.61,High,14508536.15,14971.71,12970.75,7758.58,72667.89,Star
TataModel_40,2021,UK,16886.15,1,970,64085013.41,Low,66067.02,18860219.45,19443.53,29.43,High,14406311.02,8862.13,5435.19,1931.09,41486.12,Niche
TataModel_40,2022,UK,16886.15,1,2115,51727559.56,Low,24457.47,5767622.89,2727.01,11.15,Low,320710.87,16226.92,6154.83,2152.81,85144.08,Weak
TataModel_40,2023,UK,16886.15,1,1145,38392642.83,Low,33530.69,9521375.42,8315.61,24.8,High,6223447.4,22384.45,11260.32,2318.99,86386.87,Niche
TataModel_40,2024,UK,16886.15,1,3074,157175367.41,High,51130.57,29313206.02,9535.85,18.65,High,13485646.52,14089.53,1665.81,1811.71,52261.09,Star
TataModel_40,2015,Germany,16886.15,1,6194,183728361.53,High,29662.31,23829568.49,3847.2,12.97,Low,-9517129.13,17054.94,1376.49,5713.45,95170.53,Underperformer
TataModel_40,2016,Germany,16886.15,1,4870,175866434.09,High,36112.2,32974956.39,6771.04,18.75,High,932092.1,16407.12,12524.39,6501.45,37419.83,Star
TataModel_40,2017,Germany,16886.15,1,1033,10423451.78,Low,10090.47,1808468.88,1750.7,17.35,High,374201.92,10584.67,14666.56,2975.83,25670.79,Niche
TataModel_40,2018,Germany,16886.15,1,3212,99863708.58,Low,31090.82,18305017.78,5698.95,18.33,High,10166125.53,19604.08,11107.41,3247.75,95804.52,Niche
TataModel_40,2019,Germany,16886.15,1,4670,304807311.95,High,65269.23,80164323.04,17165.81,26.3,High,42032928.32,5092.72,3772.98,7574.06,80768.55,Star
TataModel_40,2020,Germany,16886.15,1,4045,100925529.59,Low,24950.69,27996741.91,6921.32,27.74,High,18812518.72,6246.55,13163.81,676.94,90622.71,Niche
TataModel_40,2021,Germany,16886.15,1,2725,77333296.36,Low,28379.19,9102128.98,3340.23,11.77,Low,-5807730.56,21003.41,2772.78,690.21,65221.61,Weak
TataModel_40,2022,Germany,16886.15,1,2405,99718092.25,Low,41462.82,29805737.77,12393.24,29.89,High,12085832.78,13504.31,3058.97,6545.35,88298.74,Niche
TataModel_40,2023,Germany,16886.15,1,2588,103088681.84,Low,39833.34,27266956.35,10535.92,26.45,High,10958326.88,24472.32,11818.1,1290.73,42812.31,Niche
TataModel_40,2024,Germany,16886.15,1,5185,32741307.23,Low,6314.62,8820508.17,1701.16,26.94,High,5877064.65,14037.17,1623.98,3440.39,17727.14,Niche
TataModel_40,2015,France,16886.15,1,5174,240214056.07,High,46427.15,25462689.94,4921.28,10.6,Low,10449311.44,21411.3,2523.34,4805.26,78701.39,Underperformer
TataModel_40,2016,France,16886.15,1,3572,38098264.68,Low,10665.81,5760457.62,1612.67,15.12,High,-87626.01,15170.82,8127.14,4576.48,14621.86,Niche
TataModel_40,2017,France,16886.15,1,6125,284411220.83,High,46434.49,38367073.69,6264.01,13.49,Low,341293.46,8595.21,2083.89,5504.39,39673.38,Underperformer
TataModel_40,2018,France,16886.15,1,2319,162209467.1,High,69948.02,17096877.83,7372.52,10.54,Low,-10705824.83,19469.35,6747.49,1956.88,64540.38,Underperformer
TataModel_40,2019,France,16886.15,1,686,32441870.26,Low,47291.36,4713803.75,6871.43,14.53,Low,-1200349.2,3199.47,5511.03,3660.28,83675.15,Weak
TataModel_40,2020,France,16886.15,1,114,6775156.06,Low,59431.19,1166004.36,10228.11,17.21,High,689710.89,24213.26,12302.47,6265.93,34174.91,Niche
TataModel_40,2021,France,16886.15,1,6127,299531542.31,High,48887.15,19080159.25,3114.11,6.37,Low,-14317607.72,7667.42,14148.72,5666.15,73195.13,Underperformer
TataModel_40,2022,France,16886.15,1,2939,56023749.39,Low,19062.18,6711645.18,2283.65,11.98,Low,-845958.62,8293.62,12598.96,6248.21,10435.27,Weak
TataModel_40,2023,France,16886.15,1,5167,86972130.56,Low,16832.23,19916617.9,3854.58,22.9,High,3591948.99,21268.97,6240.9,6932.56,35872.02,Niche
TataModel_40,2024,France,16886.15,1,4991,248563839.87,High,49802.41,69299598.55,13884.91,27.88,High,51900129.76,21438.88,10109.98,4326.49,15190.2,Star
TataModel_40,2015,Australia,16886.15,1,3866,101136186.09,Low,26160.42,5208513.58,1347.26,5.15,Low,-8242599.17,19699.28,2549.47,1645.5,54160.95,Weak
TataModel_40,2016,Australia,16886.15,1,2506,67697030.08,Low,27013.98,4677864.78,1866.67,6.91,Low,-8116873.91,7737.59,1851.61,1454.17,65870.76,Weak
TataModel_40,2017,Australia,16886.15,1,3305,167307296.02,High,50622.48,22318793.29,6753.04,13.34,Low,-6424600.17,8592.96,6325.86,4538.28,66196.58,Underperformer
TataModel_40,2018,Australia,16886.15,1,204,7214119.09,Low,35363.33,1120352.7,5491.92,15.53,High,-232294.63,6897.8,6105.48,3667.23,15102.09,Niche
TataModel_40,2019,Australia,16886.15,1,2191,44483635.84,Low,20302.89,10053301.7,4588.45,22.6,High,6298882.83,21052.13,11357.84,2771.09,74672.7,Niche
TataModel_40,2020,Australia,16886.15,1,4267,139749947.75,High,32751.34,28313339.41,6635.42,20.26,High,14408219.61,7425.74,4104.8,3212.29,46393.67,Star
TataModel_40,2021,Australia,16886.15,1,949,18420782.66,Low,19410.73,3505474.94,3693.86,19.03,High,1243402.83,15083.02,4953.3,2061.59,75960.45,Niche
TataModel_40,2022,Australia,16886.15,1,6380,285804061.82,High,44796.87,56760686.68,8896.66,19.86,High,39355219.31,19485.63,11324.27,5254.22,48412.29,Star
TataModel_40,2023,Australia,16886.15,1,5940,285589341.52,High,48079.01,43723728.19,7360.9,15.31,High,21961820.36,12437.36,4847.8,7622.97,34020.5,Star
TataModel_40,2024,Australia,16886.15,1,3226,116844981.11,Low,36219.77,28965870.82,8978.88,24.79,High,6741955.41,13267.94,9171.62,3731.09,39928.08,Niche
TataModel_40,2015,Japan,16886.15,1,5730,280342714.09,High,48925.43,28426751.21,4961.04,10.14,Low,10232509.06,22025.09,6641.2,530.4,38505.19,Underperformer
TataModel_40,2016,Japan,16886.15,1,1178,31785180.59,Low,26982.33,3559940.23,3022.02,11.2,Low,-1729113.82,14668.41,9321.06,7513.04,23632.07,Weak
TataModel_40,2017,Japan,16886.15,1,6354,121289583.78,Low,19088.7,26356226.56,4147.97,21.73,High,9970003.79,3004.88,1862.02,7952.86,49224.45,Niche
TataModel_40,2018,Japan,16886.15,1,1458,18803269.13,Low,12896.62,4142360.19,2841.12,22.03,High,2237589.03,12942.52,3181.79,4312.48,10461.31,Niche
TataModel_40,2019,Japan,16886.15,1,2588,31575978.37,Low,12200.92,8844431.54,3417.48,28.01,High,6750944.18,5435.4,9763.57,1984.32,24710.34,Niche
TataModel_40,2020,Japan,16886.15,1,3947,246736196.86,High,62512.34,38466173.09,9745.67,15.59,High,9474669.96,9259.94,11300.28,1547.34,34000.17,Star
TataModel_40,2021,Japan,16886.15,1,3290,43939753.08,Low,13355.55,7922337.48,2408.01,18.03,High,1146827.56,6353.13,11063.49,1657.1,19964.19,Niche
TataModel_40,2022,Japan,16886.15,1,2906,117148073.8,Low,40312.48,6407999.64,2205.09,5.47,Low,-15662697.47,6164.43,4704.23,3918.94,49118.07,Weak
TataModel_40,2023,Japan,16886.15,1,4364,163535701.37,High,37473.81,8929049.29,2046.07,5.46,Low,-8618331.46,8205.08,2486.53,5895.85,21400.13,Underperformer
TataModel_40,2024,Japan,16886.15,1,2817,173795489.05,High,61695.24,51512982.95,18286.47,29.64,High,29666889.98,23248.94,8723.14,7488.36,67094.38,Star
TataModel_28,2015,India,17015.43,1,2532,141014616.27,High,55692.98,8460876.98,3341.58,6,Low,-9236457.37,5833.53,8324.83,3529.03,24030.1,Underperformer
TataModel_28,2016,India,17015.43,1,6462,262507256.21,High,40623.22,31395867.84,4858.54,11.96,Low,-11576570,13723.57,6085.07,5249.52,80140.81,Underperformer
TataModel_28,2017,India,17015.43,1,4167,22186099.02,Low,5324.24,2094367.75,502.61,9.44,Low,-452596.42,22743.4,11249.83,6947.98,80180.09,Weak
TataModel_28,2018,India,17015.43,1,1510,62628470.44,Low,41475.81,7283691.11,4823.64,11.63,Low,-4778552.29,22910.98,10455.78,2036.01,36477.21,Weak
TataModel_28,2019,India,17015.43,1,6428,355662831.74,High,55330.25,82869439.8,12891.95,23.3,High,63059020.07,14273.3,5979.24,7483.28,45846.2,Star
TataModel_28,2020,India,17015.43,1,6507,296354696.94,High,45543.98,73021797.33,11222.04,24.64,High,35206938,21909.36,11455.46,2448,65092.4,Star
TataModel_28,2021,India,17015.43,1,4563,265524632.18,High,58190.8,50184155.48,10998.06,18.9,High,6107066.54,11335.98,1802.48,2771.11,65178.74,Star
TataModel_28,2022,India,17015.43,1,5901,125402171.72,Low,21251,13317710.64,2256.86,10.62,Low,-5931522.72,3318.48,9928.94,4360.44,10360.57,Weak
TataModel_28,2023,India,17015.43,1,5035,233221578.08,High,46320.08,37735251.33,7494.59,16.18,High,9305540.97,11310.71,13753.97,4161.4,81375.44,Star
TataModel_28,2024,India,17015.43,1,5482,234653115.88,High,42804.29,60587434.52,11052.07,25.82,High,45217655.43,11072.82,8440.01,1817.37,10699.63,Star
TataModel_28,2015,USA,17015.43,1,2480,58118877.05,Low,23435.03,11321557.25,4565.14,19.48,High,6910334.48,24004.3,14882.53,5538.84,23290.01,Niche
TataModel_28,2016,USA,17015.43,1,5850,271873582.46,High,46474.12,27105796.17,4633.47,9.97,Low,8890266.15,5770.1,11057.01,1165.7,40976.08,Underperformer
TataModel_28,2017,USA,17015.43,1,2160,144118264.66,High,66721.42,18303019.61,8473.62,12.7,Low,-1916772.92,10455.81,12714.24,1793.42,56707.57,Underperformer
TataModel_28,2018,USA,17015.43,1,4017,78866376.66,Low,19633.15,13699089.63,3410.28,17.37,High,4960695.09,11800.38,12650.75,6490.93,62332.6,Niche
TataModel_28,2019,USA,17015.43,1,4292,295224632.71,High,68784.86,53553748.37,12477.57,18.14,High,25064571.32,7582.9,10594.03,5074,36952.93,Star
TataModel_28,2020,USA,17015.43,1,2054,113503638.01,Low,55259.8,8705729.04,4238.43,7.67,Low,465364.92,20059.9,5043.42,7963.99,13420.33,Weak
TataModel_28,2021,USA,17015.43,1,810,40396082.45,Low,49871.71,8741712.24,10792.24,21.64,High,3292280.72,11014.53,1713.08,6978.96,18127.29,Niche
TataModel_28,2022,USA,17015.43,1,1432,79061997.47,Low,55210.89,12586670,8789.57,15.92,High,7566233.16,20289.46,14107.95,2465.75,37578.69,Niche
TataModel_28,2023,USA,17015.43,1,1400,47518395.22,Low,33941.71,13875371.4,9910.98,29.2,High,10857953.31,3662.62,8757.01,5159.93,67587.55,Niche
TataModel_28,2024,USA,17015.43,1,5549,83313704.17,Low,15014.18,5490373.1,989.43,6.59,Low,408237.15,12444.51,12579.49,5252.02,69987.28,Weak
TataModel_28,2015,UK,17015.43,1,1139,79684673.9,Low,69960.21,5275125.41,4631.37,6.62,Low,-3338787.84,21852.31,14514.24,2768.05,88875.85,Weak
TataModel_28,2016,UK,17015.43,1,708,5445154.61,Low,7690.9,1555136.16,2196.52,28.56,High,769944.86,8146.82,12442.12,7170.19,62343.78,Niche
TataModel_28,2017,UK,17015.43,1,6373,299368533.93,High,46974.51,65232403.54,10235.75,21.79,High,44905280.09,18698.28,12645.05,5674.88,99446.97,Star
TataModel_28,2018,UK,17015.43,1,6492,229442727.18,High,35342.38,60641712.79,9340.99,26.43,High,34141077.8,22626.55,12301.58,4355.21,85249.99,Star
TataModel_28,2019,UK,17015.43,1,313,20617217.39,Low,65869.7,6148054.23,19642.35,29.82,High,2836929.11,20555.16,7916.49,6753.13,92212.51,Niche
TataModel_28,2020,UK,17015.43,1,6244,197612186.56,High,31648.33,43672293.23,6994.28,22.1,High,22330177.08,24006.78,7054.79,2757.65,69659.05,Star
TataModel_28,2021,UK,17015.43,1,1839,11043257.81,Low,6005.03,2416264.81,1313.9,21.88,High,1073404.66,4875.5,13292.17,2356.94,79459.54,Niche
TataModel_28,2022,UK,17015.43,1,170,2686473.3,Low,15802.78,529503.89,3114.73,19.71,High,51580.29,9296.59,6205.35,2187.14,33888.32,Niche
