seller_id,seller_state,primary_category,seller_vintage,first_active_month,last_active_month,sale_year,sale_month,total_orders,total_revenue,avg_review_score,on_time_delivery_pct,cancellation_pct,pct_low_reviews,category_count,review_score_change,order_volume_change,delivery_rate_change,health_score,segment,review_sharp_drop,delivery_sharp_drop,orders_sharp_drop,early_warning_flag,baseline_review,baseline_delivery,baseline_orders,baseline_revenue,order_volume_norm,review_score_norm,delivery_norm
cbf09e831b0c11f6f23ffb51004db972,SP,housewares,4,2018-05,2018-08,2018,8,3,316.99,4.0,100.0,0.0,0.0,1,-1.0,2,0.0,72.65,Stable,0,0,0,0,4.38,100.0,2.5,453.85,0.7407407407407408,75.0,100.0
cc3d14116804f7209f3884f6367f1152,PR,small_appliances,15,2017-05,2018-08,2018,8,1,209.42,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,0,0,4.63,93.33,1.8,404.04,0.0,100.0,100.0
cc419e0650a3c5ba77189a1882b7556a,SP,health_beauty,20,2017-01,2018-08,2018,8,25,2147.83,4.08,92.0,0.0,16.0,2,-0.48,-7,-8.0,72.73,Stable,0,0,1,1,4.12,94.45,85.3,6643.85,8.88888888888889,77.0,92.0
cc5a78bbad32776dc4e3af205218368c,MG,housewares,4,2018-05,2018-08,2018,8,14,2308.2,4.42,100.0,0.0,7.14,2,-0.01,7,0.0,76.54,Stable,0,0,0,0,4.53,96.88,8.25,1393.34,4.814814814814815,85.5,100.0
cc63f0dd2acba93ffed4fe9f8e0321fa,SP,housewares,4,2018-05,2018-08,2018,8,25,3771.42,4.19,100.0,0.0,8.0,1,0.72,11,0.0,75.63,Stable,0,0,0,0,4.11,100.0,13.75,2124.17,8.88888888888889,79.75000000000001,100.0
cca3071e3e9bb7d12640c9fbe2301306,SP,furniture_decor,20,2017-01,2018-08,2018,8,3,290.02,4.0,100.0,0.0,33.33,2,-1.0,1,0.0,72.33,Stable,0,0,1,1,3.86,94.94,35.2,3956.88,0.7407407407407408,75.0,100.0
ccb83a794700270fde70898fe9ff368b,SC,sports_leisure,6,2017-02,2017-08,2017,8,1,1031.15,5.0,100.0,0.0,0.0,1,1.67,-2,33.33,80.0,Star Performer,0,0,0,0,4.35,91.11,2.0,2130.96,0.0,100.0,100.0
ccc4bbb5f32a6ab2b7066a4130f114e3,PR,health_beauty,20,2017-01,2018-08,2018,8,11,4086.73,4.91,100.0,0.0,0.0,2,1.36,0,18.18,80.07,Star Performer,0,0,0,0,4.34,93.49,9.35,3963.08,3.7037037037037033,97.75,100.0
cce6ab8d1682639fe45ab70234f1665f,SP,bed_bath_table,8,2017-05,2018-07,2018,7,1,56.47,2.0,100.0,100.0,100.0,1,-2.71,-13,0.0,51.55,Dormant,1,0,1,1,4.19,96.84,7.88,461.27,0.0,25.0,100.0
ccf8813e5a7d6c84d865cd38bfc2b130,SP,furniture_decor,10,2017-08,2018-08,2018,8,1,114.18,4.0,100.0,0.0,0.0,1,-1.0,0,0.0,72.5,Stable,0,0,0,0,4.49,96.0,2.6,305.13,0.0,75.0,100.0
cd06602b43d8800bd0afad514919d35c,SP,housewares,15,2017-01,2018-08,2018,8,1,60.1,5.0,100.0,0.0,0.0,1,1.0,-1,0.0,80.0,Star Performer,0,0,0,0,3.89,98.89,2.93,222.36,0.0,100.0,100.0
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,SP,auto,3,2018-06,2018-08,2018,8,6,363.84,4.0,83.33,0.0,16.67,1,-0.75,2,-16.67,68.54,Stable,0,1,0,1,4.08,94.44,4.0,293.41,1.8518518518518516,75.0,83.33
cd68562d3f44870c08922d380acae552,SP,sports_leisure,13,2017-04,2018-06,2018,6,1,213.05,1.0,100.0,100.0,100.0,1,-1.25,-2,0.0,44.05,Dormant,1,0,1,1,3.59,76.23,9.62,1598.25,0.0,0.0,100.0
cd6efc47efaabf134f8bdb654e10b4f1,RJ,stationery,9,2017-11,2018-08,2018,8,3,377.66,3.67,33.33,0.0,33.33,3,-1.06,-7,-66.67,53.19,Dormant,1,1,0,1,4.43,88.89,3.44,528.57,0.7407407407407408,66.75,33.33
cda598c48d7c614bc1cad7d8ff6f0010,SP,auto,6,2018-03,2018-08,2018,8,4,249.27,3.75,100.0,0.0,0.0,3,-0.58,1,0.0,70.85,Stable,0,0,0,0,4.1,100.0,2.83,236.7,1.1111111111111112,68.75,100.0
ce248b21cb2adc36282ede306b7660e5,SC,musical_instruments,14,2017-07,2018-08,2018,8,2,855.33,5.0,100.0,0.0,0.0,2,0.8,-2,0.0,80.07,Star Performer,0,0,0,0,4.46,94.31,4.64,1242.52,0.3703703703703704,100.0,100.0
ce27a3cc3c8cc1ea79d11e561e9bebb6,SP,computers_accessories,11,2017-02,2018-08,2018,8,7,185.79,3.71,71.43,0.0,28.57,2,-0.79,-9,-28.57,63.35,At-Risk,0,1,0,1,3.65,96.65,11.73,1162.65,2.2222222222222223,67.75,71.43
ce616e1913288884e7742faac9d981db,SP,auto,4,2018-05,2018-08,2018,8,6,217.31,4.6,100.0,0.0,0.0,1,-0.4,4,0.0,77.37,Stable,0,0,0,0,4.68,91.67,3.75,160.01,1.8518518518518516,89.99999999999999,100.0
ce69a8021d18961dd2a40269b7c2c293,PR,cool_stuff,6,2018-03,2018-08,2018,8,2,346.35,5.0,100.0,0.0,0.0,2,0.25,-2,0.0,80.07,Star Performer,0,0,0,0,4.6,94.44,3.17,881.51,0.3703703703703704,100.0,100.0
ce7d1888639e6fb06b2749cbfdac1ff7,MG,housewares,13,2017-08,2018-08,2018,8,3,577.41,5.0,100.0,0.0,0.0,2,0.5,-3,0.0,80.15,Star Performer,0,0,1,1,4.25,94.55,6.0,1144.35,0.7407407407407408,100.0,100.0
cea729054f157f5870bdd321a958d994,SP,sports_leisure,6,2018-03,2018-08,2018,8,4,220.17,4.5,100.0,0.0,0.0,2,0.61,-5,0.0,76.47,Stable,0,0,0,0,4.33,96.67,4.0,471.94,1.1111111111111112,87.5,100.0
ceaec5548eefc6e23e6607c5435102e7,SP,cool_stuff,8,2018-01,2018-08,2018,8,12,3523.43,4.17,91.67,0.0,16.67,4,-0.08,-13,-4.76,72.35,Stable,0,0,1,1,4.16,94.38,25.38,7406.13,4.074074074074074,79.25,91.67
cee48807215b30a12ca2ca10ffb5f250,SP,auto,13,2017-08,2018-08,2018,8,1,39.25,2.0,100.0,0.0,100.0,1,-2.0,0,0.0,56.55,Dormant,1,0,1,1,3.73,88.46,3.0,625.04,0.0,25.0,100.0
cf2384dd2f1dddea3f838efed0945e65,SP,furniture_living_room,8,2017-03,2018-08,2018,8,1,201.09,4.0,100.0,0.0,0.0,1,3.0,0,0.0,72.5,Stable,0,0,0,0,3.56,100.0,2.0,316.87,0.0,75.0,100.0
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,furniture_living_room,8,2017-10,2018-08,2018,8,1,380.97,5.0,100.0,0.0,0.0,1,0.0,-2,0.0,80.0,Star Performer,0,0,0,0,3.34,100.0,2.0,902.48,0.0,100.0,100.0
cfb1a033743668a192316f3c6d1d2671,SP,bed_bath_table,18,2017-02,2018-08,2018,8,1,35.85,5.0,0.0,0.0,0.0,1,1.83,-7,-100.0,55.0,Dormant,0,1,1,1,3.96,85.28,8.17,933.95,0.0,100.0,0.0
cfd7ddab722b902f7ac5b5f3ba6d723d,MG,housewares,3,2018-06,2018-08,2018,8,1,1134.44,2.0,100.0,0.0,200.0,1,-3.0,-5,0.0,55.6,Dormant,1,0,1,1,4.0,100.0,4.0,1352.7,0.0,25.0,100.0
cfe94489ddd337d1e29e12f2a7205d10,SP,construction_tools_safety,7,2018-02,2018-08,2018,8,3,545.29,4.2,40.0,0.0,0.0,1,-0.47,-3,-60.0,59.15,At-Risk,0,1,0,1,4.15,85.71,2.86,381.83,0.7407407407407408,80.0,40.0
d03698c2efd04a549382afa6623e27fb,BA,computers_accessories,12,2017-01,2018-07,2018,7,1,1372.22,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,0,0,4.54,97.22,1.42,788.98,0.0,100.0,100.0
d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,sports_leisure,13,2017-04,2018-08,2018,8,1,212.85,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,1,1,4.08,93.6,6.0,1122.73,0.0,100.0,100.0
d06d019f72a04e5497a0b64190af170c,SP,health_beauty,5,2018-03,2018-08,2018,8,3,196.83,4.67,100.0,0.0,0.0,1,1.0,0,0.0,77.67,Stable,0,0,0,0,4.54,90.0,3.4,528.29,0.7407407407407408,91.75,100.0
d101c6da914ae3d53f7bee42283f2fe2,SP,furniture_decor,1,2017-05,2017-05,2017,5,9,994.96,3.22,88.89,0.0,44.44,2,0.0,0,0.0,64.04,At-Risk,0,0,0,0,3.22,88.89,9.0,994.96,2.9629629629629632,55.50000000000001,88.89
d12c926d74ceff0a90a21184466ce161,SP,sports_leisure,17,2017-01,2018-05,2018,5,4,227.08,4.25,100.0,0.0,0.0,2,-0.75,2,0.0,74.6,Stable,0,0,0,0,4.04,99.35,4.53,309.11,1.1111111111111112,81.25,100.0
d13e50eaa47b4cbe9eb81465865d8cfc,SP,food,1,2018-08,2018-08,2018,8,67,8012.84,4.81,79.41,0.0,2.99,2,0.0,0,0.0,78.29,Stable,0,0,0,0,4.81,79.41,67.0,8012.84,24.444444444444443,95.24999999999999,79.41
d17f467e4bf608a510c20d82f4ba3b6b,RS,agro_industry_and_commerce,1,2018-07,2018-07,2018,7,12,3556.55,4.0,81.82,0.0,8.33,3,0.0,0,0.0,68.69,Stable,0,0,0,0,4.0,81.82,12.0,3556.55,4.074074074074074,75.0,81.82
d1b65fc7debc3361ea86b5f14c68d2e2,SP,luggage_accessories,12,2017-03,2018-06,2018,6,1,457.64,5.0,100.0,0.0,0.0,1,0.0,0,100.0,80.0,Star Performer,0,0,1,1,4.59,90.0,3.33,1095.15,0.0,100.0,100.0
d1b9d4be4b6f9ebd85f8acd6745ba612,MG,furniture_decor,8,2017-10,2018-08,2018,8,2,233.66,5.0,100.0,0.0,0.0,1,2.0,1,0.0,80.07,Star Performer,0,0,0,0,4.04,100.0,1.38,168.57,0.3703703703703704,100.0,100.0
d1c281d3ae149232351cd8c8cc885f0d,SP,bed_bath_table,19,2017-02,2018-08,2018,8,5,706.8,4.5,66.67,0.0,0.0,1,0.5,4,-33.33,68.21,Stable,0,1,1,1,3.78,90.93,11.32,1741.81,1.4814814814814816,87.5,66.67
d1c7fa84e48cfa21a0e595167c1c500e,RS,garden_tools,5,2018-03,2018-07,2018,7,2,339.17,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.07,Star Performer,0,0,0,0,4.73,100.0,2.4,295.48,0.3703703703703704,100.0,100.0
d1ef48b38baca7e831711c4a0aeb398f,PR,small_appliances,6,2018-02,2018-07,2018,7,6,519.61,4.83,100.0,0.0,0.0,4,0.83,3,0.0,79.1,Star Performer,0,0,0,0,4.51,94.44,4.83,357.45,1.8518518518518516,95.75,100.0
d20b021d3efdf267a402c402a48ea64b,SP,furniture_decor,16,2017-02,2018-07,2018,7,2,280.48,4.5,100.0,0.0,0.0,2,0.67,-4,20.0,76.32,Stable,0,0,1,1,3.82,82.23,5.62,363.39,0.3703703703703704,87.5,100.0
d23019c84ffae2d5ef2270367b8605fc,PR,musical_instruments,10,2017-10,2018-08,2018,8,4,959.42,4.5,100.0,0.0,0.0,1,0.5,2,0.0,76.47,Stable,0,0,0,0,4.4,96.67,3.9,3195.48,1.1111111111111112,87.5,100.0
d2374cbcbb3ca4ab1086534108cc3ab7,SP,bed_bath_table,19,2017-02,2018-08,2018,8,25,1949.66,3.86,89.29,0.0,24.0,3,0.41,-8,-10.71,70.32,Stable,0,0,0,0,3.63,94.36,27.58,1695.94,8.88888888888889,71.5,89.29
d25aa0aaacb370e912f8cf6efeba38b3,SC,housewares,6,2018-03,2018-08,2018,8,3,496.95,3.33,66.67,0.0,33.33,2,-1.67,0,-33.33,58.97,Dormant,1,1,0,1,4.27,94.44,2.83,562.19,0.7407407407407408,58.25,66.67
d2e753bb80b7d4faa77483ed00edc8ca,BA,fashion_bags_accessories,6,2017-10,2018-05,2018,5,2,309.19,3.0,100.0,0.0,50.0,2,2.0,1,0.0,64.6,At-Risk,0,0,0,0,3.42,95.83,2.33,315.62,0.3703703703703704,50.0,100.0
d354c38a7182125a748cb10474fe963b,RJ,sports_leisure,9,2017-05,2018-03,2018,3,2,398.91,4.0,0.0,0.0,0.0,1,-1.0,1,-100.0,47.57,Dormant,0,1,0,1,4.39,88.89,1.89,203.91,0.3703703703703704,75.0,0.0
d3674f271c91f824f82d24d92011f669,DF,perfumery,11,2017-07,2018-08,2018,8,2,177.73,5.0,100.0,0.0,0.0,1,0.0,1,0.0,80.07,Star Performer,0,0,0,0,4.0,90.91,1.82,191.07,0.3703703703703704,100.0,100.0
d379f449f2a3b271bc01c0782020f705,MG,furniture_decor,15,2017-01,2018-08,2018,8,1,66.61,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,0,0,3.66,96.67,1.87,366.65,0.0,100.0,100.0
d3f39f05462b79a4562d35893a28f159,SP,health_beauty,10,2017-06,2018-06,2018,6,3,211.2,2.25,100.0,0.0,100.0,1,-2.75,2,0.0,58.57,Dormant,0,0,0,0,3.66,91.0,3.4,296.88,0.7407407407407408,31.25,100.0
d4910f1cdcfdabd48d6b316e395d4a23,SP,pet_shop,2,2018-07,2018-08,2018,8,10,1251.41,4.91,100.0,0.0,0.0,1,-0.09,9,100.0,79.99,Star Performer,0,0,0,0,4.96,50.0,5.5,680.96,3.3333333333333335,97.75,100.0
d4e12e7884759a14fa0f5f896c791cae,SP,bed_bath_table,11,2017-09,2018-07,2018,7,2,196.25,5.0,100.0,0.0,0.0,1,0.0,-3,0.0,80.07,Star Performer,0,0,0,0,4.69,89.61,2.64,167.24,0.3703703703703704,100.0,100.0
d4e4b5192cba4e0e66eb12a9d347239d,PR,telephony,6,2017-03,2017-11,2017,11,1,26.69,1.0,100.0,0.0,100.0,1,-4.0,-1,0.0,49.05,Dormant,1,0,1,1,4.0,100.0,2.0,108.68,0.0,0.0,100.0
d4f117125b59ce73c3302f88ee40c458,SP,health_beauty,9,2017-12,2018-08,2018,8,1,47.44,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,0,0,4.88,100.0,1.89,110.96,0.0,100.0,100.0
d4ffeb15b67e81ff9af2b4252d99fb7e,SP,luggage_accessories,4,2018-04,2018-07,2018,7,1,201.23,5.0,100.0,0.0,0.0,1,0.67,-2,0.0,80.0,Star Performer,0,0,0,0,4.38,100.0,2.75,411.98,0.0,100.0,100.0
d50d79cb34e38265a8649c383dcffd48,SP,garden_tools,17,2017-01,2018-08,2018,8,1,442.59,5.0,100.0,0.0,0.0,1,1.0,0,0.0,80.0,Star Performer,0,0,0,0,4.31,89.12,4.06,867.08,0.0,100.0,100.0
d51e0a403fe2e689ece6c73359d96e12,SP,costruction_tools_garden,11,2017-08,2018-07,2018,7,3,1091.21,4.67,100.0,0.0,0.0,1,-0.33,2,0.0,77.67,Stable,0,0,0,0,4.11,81.82,1.73,769.37,0.7407407407407408,91.75,100.0
d566c37fa119d5e66c4e9052e83ee4ea,SP,sports_leisure,6,2018-03,2018-08,2018,8,13,1656.05,4.54,86.67,0.0,7.69,2,-0.24,6,-2.22,74.03,Stable,1,1,0,1,4.78,95.93,10.83,1020.82,4.444444444444445,88.5,86.67
d57e18d5f73c7ccb7f7339b61166898d,SP,fashion_bags_accessories,12,2017-09,2018-08,2018,8,3,260.18,5.0,100.0,0.0,0.0,1,1.0,2,0.0,80.15,Star Performer,0,0,0,0,4.24,97.57,5.08,342.6,0.7407407407407408,100.0,100.0
d5ba419e26d246a0719437cf37d9b46d,SP,computers_accessories,10,2017-05,2018-08,2018,8,7,834.27,4.0,71.43,0.0,0.0,1,-1.0,4,-28.57,65.8,At-Risk,0,1,0,1,3.76,90.89,3.4,458.15,2.2222222222222223,75.0,71.43
d624126b9206f595fb3fbb6ba03b28a8,PR,auto,13,2017-05,2018-08,2018,8,1,52.26,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,0,0,4.41,97.44,1.77,597.58,0.0,100.0,100.0
d650b663c3b5f6fb392b6326366efa9a,SP,watches_gifts,8,2017-12,2018-08,2018,8,4,3012.1,4.5,75.0,0.0,0.0,1,0.36,-3,-25.0,70.22,Stable,0,1,0,1,4.33,93.47,7.5,2519.13,1.1111111111111112,87.5,75.0
d66c11a9572221d92fbb8c4897db5f9b,RJ,electronics,3,2018-06,2018-08,2018,8,6,572.57,4.5,100.0,0.0,0.0,2,0.0,0,0.0,76.62,Stable,0,0,0,0,4.58,100.0,5.33,388.13,1.8518518518518516,87.5,100.0
d66c305afaec317ebee552073a674429,MG,small_appliances,4,2017-01,2017-05,2017,5,3,798.81,5.0,100.0,0.0,0.0,2,0.54,-9,0.0,80.15,Star Performer,0,0,0,0,4.72,100.0,6.25,1076.05,0.7407407407407408,100.0,100.0
d673a59aac7a70d8b01e6902bf090a11,SP,baby,11,2017-10,2018-08,2018,8,7,739.78,4.5,87.5,0.0,14.29,2,0.0,3,-12.5,73.43,Stable,0,0,0,0,4.1,94.37,7.18,504.15,2.2222222222222223,87.5,87.5
d6ab728cf30867cf3f1a2e216ae2f9b7,SP,sports_leisure,6,2018-03,2018-08,2018,8,3,464.4,4.5,100.0,0.0,0.0,2,-0.5,2,0.0,76.4,Stable,0,0,0,0,4.61,100.0,2.0,372.3,0.7407407407407408,87.5,100.0
d6b1ce66b035a475f00c017792ff9769,SP,construction_tools_lights,6,2018-03,2018-08,2018,8,18,3131.41,4.45,95.0,0.0,5.56,2,-0.55,12,-5.0,75.83,Stable,0,0,0,0,3.86,77.46,15.33,2385.98,6.296296296296296,86.25,95.0
d71d863e5ef30d94e440c11be17dcd8f,SP,construction_tools_safety,5,2017-10,2018-05,2018,5,7,2775.88,2.0,100.0,0.0,57.14,2,-1.0,5,0.0,57.4,Dormant,0,0,0,0,3.12,93.5,5.8,2531.13,2.2222222222222223,25.0,100.0
d7485b33791774c36108f8c69602d48d,PR,sports_leisure,4,2018-04,2018-07,2018,7,1,85.63,5.0,100.0,0.0,0.0,1,1.0,-3,0.0,80.0,Star Performer,0,0,1,1,3.75,87.5,2.5,154.78,0.0,100.0,100.0
d8c7ba53e7e38711eaef8c2849d6d2e1,PR,baby,4,2018-05,2018-08,2018,8,5,585.4,4.0,100.0,0.0,0.0,3,-1.0,-2,0.0,72.8,Stable,1,0,0,1,4.47,100.0,5.5,447.08,1.4814814814814816,75.0,100.0
d91fb3b7d041e83b64a00a3edfb37e4f,SP,home_appliances,18,2017-02,2018-08,2018,8,48,4090.29,4.1,85.42,0.0,14.58,2,-0.31,-24,-13.23,72.95,Stable,0,1,0,1,3.9,94.91,29.72,2889.75,17.40740740740741,77.49999999999999,85.42
d921b68bf747894be13a97ae52b0f386,MG,watches_gifts,5,2018-04,2018-08,2018,8,12,2214.07,4.58,100.0,0.0,0.0,2,-0.05,4,0.0,77.66,Stable,0,0,0,0,4.65,99.38,15.4,3480.76,4.074074074074074,89.5,100.0
d93844a9c55ba7ce353388bcf849ea56,PR,furniture_decor,10,2017-03,2018-04,2018,4,1,436.14,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,0,0,4.25,90.0,1.2,322.95,0.0,100.0,100.0
d93919c944be9cff128f6c9cb899eacb,SP,christmas_supplies,8,2017-11,2018-07,2018,7,1,115.81,5.0,100.0,0.0,0.0,1,0.0,-1,0.0,80.0,Star Performer,0,0,0,0,4.24,79.11,4.12,453.0,0.0,100.0,100.0
d9442042130b7fe579d1295f9f4a248f,SP,housewares,6,2017-04,2017-09,2017,9,1,59.96,5.0,100.0,0.0,0.0,1,2.0,-1,0.0,80.0,Star Performer,0,0,0,0,4.07,97.22,3.0,175.16,0.0,100.0,100.0
d94a40fd42351c259927028d163af842,MG,housewares,14,2017-07,2018-08,2018,8,3,568.39,4.0,66.67,0.0,0.0,1,1.0,-1,-33.33,64.32,At-Risk,0,1,0,1,4.16,96.07,7.21,1230.07,0.7407407407407408,75.0,66.67
d97df38225e5abadaff1e72cb72b823c,SP,auto,9,2017-11,2018-08,2018,8,1,36.83,3.0,100.0,0.0,0.0,1,-1.75,-3,0.0,65.0,At-Risk,0,0,1,1,3.9,82.96,3.22,262.55,0.0,50.0,100.0
d98eec89afa3380e14463da2aabaea72,RS,baby,20,2017-01,2018-08,2018,8,6,308.63,4.17,83.33,0.0,16.67,2,-0.33,1,3.33,69.82,Stable,0,1,0,1,4.25,97.08,8.4,514.82,1.8518518518518516,79.25,83.33
d9a84e1403de8da0c3aa531d6d108ba6,SP,toys,7,2018-02,2018-08,2018,8,8,204.28,4.25,87.5,0.0,12.5,5,-0.15,-1,-12.5,71.65,Stable,1,0,0,1,4.61,95.04,7.71,308.19,2.5925925925925926,81.25,87.5
d9bd94811c3338dceb4181f3dbc0c73e,SP,baby,4,2018-05,2018-08,2018,8,15,1913.44,4.6,80.0,0.0,6.67,4,-0.32,5,-4.62,72.97,Stable,1,1,0,1,4.84,87.34,13.5,1920.53,5.185185185185185,89.99999999999999,80.0
d9e7e7778b32987280a6f2cb9a39c57d,SP,health_beauty,4,2018-01,2018-06,2018,6,2,225.66,5.0,100.0,0.0,0.0,1,2.25,-4,25.0,80.07,Star Performer,0,0,0,0,3.69,56.25,2.75,246.6,0.3703703703703704,100.0,100.0
da6a60cc8cc724fe51be021ff8be779c,RJ,books_general_interest,4,2018-05,2018-08,2018,8,5,358.29,4.8,100.0,0.0,0.0,2,0.3,1,0.0,78.8,Stable,0,0,0,0,4.82,100.0,3.0,246.14,1.4814814814814816,95.0,100.0
da7039f29f90ce5b4846ffc0fcc93beb,SP,cine_photo,5,2018-04,2018-08,2018,8,3,356.1,4.33,100.0,0.0,0.0,1,-0.67,1,0.0,75.12,Stable,0,0,0,0,4.03,98.18,3.4,300.71,0.7407407407407408,83.25,100.0
da8622b14eb17ae2831f4ac5b9dab84a,SP,bed_bath_table,19,2017-02,2018-08,2018,8,58,5635.11,4.11,85.48,0.0,13.79,3,-0.2,-7,-9.46,73.79,Stable,0,1,0,1,4.09,93.96,69.16,9898.03,21.11111111111111,77.75000000000001,85.48
daeb5653dd96c1b11860f72209795012,MG,toys,12,2017-09,2018-08,2018,8,2,180.87,5.0,100.0,0.0,0.0,2,0.0,0,0.0,80.07,Star Performer,0,0,0,0,3.99,85.42,3.33,251.09,0.3703703703703704,100.0,100.0
db2956745b3a8e9f3785c99f34b5d25e,SP,health_beauty,5,2018-04,2018-08,2018,8,8,1807.79,3.56,100.0,0.0,37.5,1,-0.17,-3,0.0,69.36,Stable,0,0,0,0,3.86,84.67,9.4,1914.85,2.5925925925925926,64.0,100.0
db4350fd57ae30082dec7acbaacc17f9,SP,telephony,17,2017-03,2018-08,2018,8,1,30.41,5.0,100.0,0.0,0.0,1,0.33,-2,0.0,80.0,Star Performer,0,0,1,1,4.19,96.48,8.06,318.92,0.0,100.0,100.0
db46ca7bce82b11f7e247539271fc390,RJ,pet_shop,5,2017-03,2017-07,2017,7,1,97.23,1.0,100.0,0.0,100.0,1,-3.71,-6,0.0,49.05,Dormant,1,0,0,1,4.08,100.0,3.2,229.97,0.0,0.0,100.0
dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,housewares,18,2017-01,2018-06,2018,6,5,385.53,5.0,100.0,0.0,0.0,4,1.0,4,0.0,80.3,Star Performer,0,0,0,0,4.2,96.65,6.0,487.13,1.4814814814814816,100.0,100.0
dbc22125167c298ef99da25668e1011f,MG,luggage_accessories,17,2017-04,2018-08,2018,8,19,2105.09,4.21,100.0,0.0,5.26,3,-0.07,1,0.0,75.36,Stable,0,0,0,0,4.18,97.28,23.88,2465.77,6.666666666666667,80.25,100.0
dbd66278cbfe1aa1000f90a217ca4695,SP,electronics,10,2017-11,2018-08,2018,8,5,470.72,4.83,100.0,0.0,0.0,3,0.33,3,0.0,79.02,Star Performer,0,0,0,0,4.48,96.34,8.5,647.28,1.4814814814814816,95.75,100.0
dbdd0ec73a4817971d962698f2fea022,CE,health_beauty,5,2018-04,2018-08,2018,8,3,1592.66,5.0,100.0,0.0,0.0,1,1.5,-3,16.67,80.15,Star Performer,0,0,0,0,4.65,96.67,3.2,1634.96,0.7407407407407408,100.0,100.0
dc317f341ab0e22f39acbd9dbf9b4a1f,RS,cool_stuff,11,2017-01,2018-07,2018,7,1,432.54,5.0,100.0,0.0,0.0,1,2.0,-5,33.33,80.0,Star Performer,0,0,0,0,3.94,92.42,5.0,2051.83,0.0,100.0,100.0
dc4a0fc896dc34b0d5bfec8438291c80,SP,bed_bath_table,19,2017-02,2018-08,2018,8,5,499.23,4.8,100.0,0.0,0.0,1,0.55,1,0.0,78.8,Stable,0,0,0,0,3.86,95.77,12.16,1573.72,1.4814814814814816,95.0,100.0
dc8798cbf453b7e0f98745e396cc5616,SP,fashion_male_clothing,9,2017-01,2017-11,2017,11,6,333.86,3.0,100.0,16.67,50.0,2,-1.75,4,0.0,64.06,At-Risk,0,0,0,0,3.48,91.67,3.78,248.57,1.8518518518518516,50.0,100.0
dd2bdf855a9172734fbc3744021ae9b9,MG,bed_bath_table,13,2017-01,2018-01,2018,1,3,279.21,4.0,100.0,0.0,0.0,2,0.31,-13,12.5,72.65,Stable,0,0,0,0,4.01,85.87,8.15,981.58,0.7407407407407408,75.0,100.0
dd533b429f380718b70ad9922c294bae,SP,toys,11,2017-03,2018-03,2018,3,1,42.03,1.0,100.0,0.0,100.0,1,-2.5,-3,0.0,49.05,Dormant,1,0,0,1,3.69,86.06,3.73,361.0,0.0,0.0,100.0
dd55f1bb788714a40e7954c3be6df745,SP,cool_stuff,7,2017-11,2018-07,2018,7,1,118.8,5.0,100.0,0.0,0.0,1,1.25,-3,0.0,80.0,Star Performer,0,0,1,1,3.94,87.7,5.0,1100.17,0.0,100.0,100.0
dd7ddc04e1b6c2c614352b383efe2d36,SP,pet_shop,15,2017-04,2018-07,2018,7,10,1108.96,4.09,91.67,0.0,20.0,1,0.09,3,-8.33,71.57,Stable,0,0,0,0,3.74,87.6,6.93,697.27,3.3333333333333335,77.25,91.67
de0c78824586e9a5f5f04fd84e25df39,SP,pet_shop,5,2018-04,2018-08,2018,8,1,221.46,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,1,1,4.55,100.0,2.8,539.57,0.0,100.0,100.0
de23c3b98a88888289c6f5cc1209054a,SP,toys,15,2017-05,2018-08,2018,8,2,217.07,5.0,100.0,0.0,0.0,2,0.17,-4,16.67,80.07,Star Performer,0,0,0,0,4.38,92.01,10.93,1938.79,0.3703703703703704,100.0,100.0
de722cd6dad950a92b7d4f82673f8833,PE,computers_accessories,8,2018-01,2018-08,2018,8,19,4279.41,4.24,100.0,0.0,15.79,2,0.12,-13,0.0,75.48,Stable,0,0,1,1,4.19,97.22,42.38,8139.09,6.666666666666667,81.0,100.0
de9727ca376d1be6ec121b110aa7954c,PR,computers_accessories,4,2018-05,2018-08,2018,8,1,98.47,5.0,100.0,0.0,0.0,1,0.0,-1,0.0,80.0,Star Performer,0,0,0,0,4.29,75.0,2.5,317.52,0.0,100.0,100.0
dee656f0f566ed1aa85bd137c943f08f,SP,sports_leisure,11,2017-10,2018-08,2018,8,4,629.81,4.5,100.0,0.0,0.0,4,-0.25,-4,0.0,76.47,Stable,0,0,1,1,4.34,93.38,8.45,724.42,1.1111111111111112,87.5,100.0
